created_at,entry_id,Temp,Turbidity,Dissolved O2,pH,Ammonia,Nitrate
2021-06-18 12:40:35 CET,101,26.125,100,0,8.42003,inf,221
2021-06-18 12:40:55 CET,102,26.125,100,12.435,8.42003,inf,220
2021-06-18 12:41:15 CET,103,26.125,100,6.716,8.41549,inf,217
2021-06-18 12:41:34 CET,104,26.125,100,6.625,8.40641,inf,219
2021-06-18 12:41:53 CET,105,26.125,100,7.295,8.44726,inf,222
2021-06-18 12:42:13 CET,106,26.125,100,5.901,8.41095,inf,219
2021-06-18 12:42:33 CET,107,26.0625,100,0,8.41095,inf,221
2021-06-18 12:42:52 CET,108,26.0625,100,6.83,8.41095,inf,219
2021-06-18 12:43:12 CET,109,26.125,100,2.467,8.41095,inf,219
2021-06-18 12:43:31 CET,110,26.125,100,7.683,8.41549,inf,218
2021-06-18 12:43:51 CET,111,26.125,100,5.201,8.41095,inf,219
2021-06-18 12:44:10 CET,112,26.125,100,18.534,8.41095,inf,222
2021-06-18 12:44:30 CET,113,26.125,100,6.647,8.41549,inf,219
2021-06-18 12:44:49 CET,114,26.125,100,7.295,8.41549,inf,218
2021-06-18 12:45:09 CET,115,26.125,100,6.952,8.42457,inf,219
2021-06-18 12:45:29 CET,116,26.125,100,10.843,8.40641,inf,217
2021-06-18 12:45:48 CET,117,26.125,100,7.683,8.41549,inf,214
2021-06-18 12:46:08 CET,118,26.125,100,6.67,8.42003,inf,218
2021-06-18 12:46:27 CET,119,26.125,100,6.381,8.42003,inf,217
2021-06-18 12:47:23 CET,120,26.125,100,6.823,8.41095,inf,215
2021-06-18 12:47:43 CET,121,26.125,100,5.444,8.41095,inf,218
2021-06-18 12:48:02 CET,122,26.125,100,12.983,8.42003,inf,217
2021-06-18 12:48:22 CET,123,26.0625,100,9.808,8.41549,inf,222
2021-06-18 12:48:42 CET,124,26.0625,100,7.394,8.41549,inf,228
2021-06-18 12:49:01 CET,125,26.125,100,6.861,8.42003,inf,228
2021-06-18 12:49:21 CET,126,26.0625,100,4.15,8.41095,inf,238
2021-06-18 12:49:40 CET,127,26.125,100,6.609,8.41549,inf,239
2021-06-18 12:50:00 CET,128,26.125,100,3.122,8.40641,inf,238
2021-06-18 12:50:19 CET,129,26.125,100,5.985,8.41549,inf,236
2021-06-18 12:50:39 CET,130,26.125,100,14.567,8.40641,inf,235
2021-06-18 12:50:58 CET,131,26.0625,100,6.998,8.42003,inf,234
2021-06-18 12:51:18 CET,132,26.125,100,7.927,8.42457,inf,231
2021-06-18 12:52:51 CET,133,26.0625,100,12.046,8.41549,inf,208
2021-06-18 12:53:10 CET,134,26.0625,100,7.12,8.40641,inf,226
2021-06-18 12:53:30 CET,135,26.0625,100,8.338,8.42003,inf,226
2021-06-18 12:53:50 CET,136,26.125,100,2.787,8.41549,inf,223
2021-06-18 12:54:10 CET,137,26.0625,100,7.927,8.41095,inf,224
2021-06-18 12:55:06 CET,138,26.0625,100,8.414,8.41095,inf,224
2021-06-18 12:55:26 CET,139,26.0625,100,0,8.41549,inf,229
2021-06-18 12:55:45 CET,140,26.0625,100,6.845,8.41549,inf,231
2021-06-18 12:56:05 CET,141,26.125,100,6.967,8.41095,inf,235
2021-06-18 12:56:25 CET,142,26.0625,100,7.447,8.41549,inf,234
2021-06-18 12:57:22 CET,143,26.0625,100,7.333,8.41095,inf,228
2021-06-18 12:57:41 CET,144,26.125,100,6.83,8.41549,inf,230
2021-06-18 12:58:01 CET,145,26.125,100,5.939,8.41549,inf,225
2021-06-18 12:58:21 CET,146,26.125,100,7.881,8.41549,inf,227
2021-06-18 12:58:40 CET,147,26.125,100,7.081,8.41095,inf,228
2021-06-18 12:59:00 CET,148,26.125,100,0.913,8.41095,inf,231
2021-06-18 12:59:20 CET,149,26.125,100,4.561,8.41095,inf,231
2021-06-18 12:59:39 CET,150,26.125,100,0,8.41549,inf,230
2021-06-18 12:59:59 CET,151,26.125,100,6.83,8.42911,inf,227
2021-06-18 13:00:18 CET,152,26.125,100,6.51,8.41095,inf,226
2021-06-18 13:00:38 CET,153,26.125,100,9.069,8.41549,inf,230
2021-06-18 13:00:58 CET,154,26.125,100,6.663,8.42003,inf,227
2021-06-18 13:01:17 CET,155,26.125,100,6.67,8.41095,inf,227
2021-06-18 13:01:36 CET,156,26.125,100,6.571,8.41549,inf,226
2021-06-18 13:01:56 CET,157,26.125,100,7.744,8.41549,inf,227
2021-06-18 13:10:48 CET,158,26.125,100,6.861,8.41095,inf,231
2021-06-18 13:11:07 CET,159,26.125,100,6.944,8.40641,inf,234
2021-06-18 13:11:27 CET,160,26.125,100,10.919,8.41095,inf,233
2021-06-18 13:11:46 CET,161,26.125,100,6.99,8.40641,inf,234
2021-06-18 13:12:43 CET,162,26.125,100,7.005,8.40641,inf,234
2021-06-18 13:13:03 CET,163,26.125,100,7.584,8.40641,inf,234
2021-06-18 13:13:22 CET,164,26.125,100,1.774,8.41095,inf,234
2021-06-18 13:13:42 CET,165,26.125,100,7.249,8.41549,inf,234
2021-06-18 13:14:02 CET,166,26.125,100,10.402,8.40641,inf,234
2021-06-18 13:14:21 CET,167,26.125,100,4.393,8.42911,inf,233
2021-06-18 13:14:41 CET,168,26.0625,100,7.219,8.41095,inf,236
2021-06-18 13:15:00 CET,169,26.0625,100,7.881,8.40641,inf,233
2021-06-18 13:15:20 CET,170,26.125,100,6.716,8.41549,inf,231
2021-06-18 13:15:39 CET,171,26.0625,100,5.901,8.40641,inf,231
2021-06-18 13:15:59 CET,172,26.0625,100,7.081,8.40641,inf,231
2021-06-18 13:16:18 CET,173,26.0625,100,7.051,8.40641,inf,231
2021-06-18 13:16:38 CET,174,26.125,100,6.868,8.40641,inf,233
2021-06-18 13:16:58 CET,175,26.125,100,7.043,8.41095,inf,230
2021-06-18 13:17:17 CET,176,26.125,100,7.447,8.42003,inf,239
2021-06-18 13:17:37 CET,177,26.125,100,6.83,8.42003,inf,240
2021-06-18 13:17:56 CET,178,26.125,100,8.346,8.41095,inf,251
2021-06-18 13:18:16 CET,179,26.125,100,7.081,8.41549,inf,254
2021-06-18 13:18:35 CET,180,26.125,100,7.34,8.41095,9051959296,256
2021-06-18 13:18:55 CET,181,26.125,100,6.678,8.42003,4.26544E+11,258
2021-06-18 13:19:14 CET,182,26.125,100,7.18,8.40641,inf,256
2021-06-18 13:19:34 CET,183,26.125,100,6.975,8.42003,inf,256
2021-06-18 13:19:53 CET,184,26.125,100,11.171,8.40641,inf,251
2021-06-18 13:20:50 CET,185,26.125,100,7.477,8.40641,inf,240
2021-06-18 13:21:09 CET,186,26.125,100,7.432,8.41549,inf,240
2021-06-18 13:21:29 CET,187,26.125,100,7.729,8.42003,inf,240
2021-06-18 13:21:48 CET,188,26.125,100,7.371,8.41095,inf,240
2021-06-18 13:22:07 CET,189,26.125,100,7.302,8.41095,inf,236
2021-06-18 13:22:27 CET,190,26.125,100,8.178,8.43365,inf,239
2021-06-18 13:22:47 CET,191,26.125,100,10.828,8.41095,inf,238
2021-06-18 13:23:06 CET,192,26.125,100,7.31,8.41095,inf,237
2021-06-18 13:23:26 CET,193,26.125,100,7.241,8.41549,inf,240
2021-06-18 13:24:22 CET,194,26.125,100,7.287,8.42003,inf,236
2021-06-18 13:24:42 CET,195,26.1875,100,8.658,8.41095,inf,235
2021-06-18 13:25:01 CET,196,26.1875,100,6.746,8.41095,inf,236
2021-06-18 13:25:21 CET,197,26.1875,100,7.241,8.40641,inf,234
2021-06-18 13:25:41 CET,198,26.1875,100,7.013,8.40641,inf,233
2021-06-18 13:26:00 CET,199,26.1875,100,7.081,8.40641,inf,234
2021-06-18 13:26:20 CET,200,26.125,100,6.693,8.40641,inf,230
2021-06-18 13:26:39 CET,201,26.1875,100,6.929,8.40641,inf,230
2021-06-18 13:26:59 CET,202,26.1875,100,7.127,8.40641,inf,230
2021-06-18 13:27:19 CET,203,26.1875,100,3.761,8.40641,inf,227
2021-06-18 13:27:38 CET,204,26.1875,100,6.746,8.41095,inf,226
2021-06-18 13:27:58 CET,205,26.1875,100,6.922,8.41549,inf,226
2021-06-18 13:28:17 CET,206,26.1875,100,6.533,8.40641,inf,227
2021-06-18 13:28:37 CET,207,26.1875,100,6.693,8.41095,inf,225
2021-06-18 13:28:56 CET,208,26.125,100,6.586,8.40641,inf,225
2021-06-18 13:29:16 CET,209,26.125,100,6.739,8.41095,inf,222
2021-06-18 13:29:35 CET,210,26.1875,100,6.891,8.41549,inf,223
2021-06-18 13:29:55 CET,211,26.1875,100,7.257,8.40641,inf,223
2021-06-18 13:30:14 CET,212,26.125,100,0.845,8.40641,inf,221
2021-06-18 13:30:34 CET,213,26.1875,100,9.777,8.42911,inf,222
2021-06-18 13:30:53 CET,214,26.125,100,6.586,8.41549,inf,214
2021-06-18 13:31:13 CET,215,26.1875,100,6.861,8.48358,inf,224
2021-06-18 13:31:32 CET,216,26.1875,100,7.005,8.41549,inf,223
2021-06-18 13:31:52 CET,217,26.125,100,9.138,8.40641,inf,222
2021-06-18 13:32:48 CET,218,26.1875,100,6.998,8.40641,inf,221
2021-06-18 13:33:08 CET,219,26.125,100,7.79,8.40641,inf,226
2021-06-18 13:33:27 CET,220,26.1875,100,6.586,8.40641,inf,223
2021-06-18 13:34:24 CET,221,26.1875,100,7.889,8.40641,inf,219
2021-06-18 13:34:44 CET,222,26.1875,100,8.848,8.42911,inf,219
2021-06-18 13:35:03 CET,223,26.125,100,7.912,8.40641,inf,220
2021-06-18 13:35:23 CET,224,26.1875,100,7.295,8.40641,inf,218
2021-06-18 13:35:42 CET,225,26.1875,100,3.594,8.41095,inf,214
2021-06-18 13:36:02 CET,226,26.1875,100,8.513,8.41095,inf,213
2021-06-18 13:36:21 CET,227,26.125,100,7.714,8.40641,inf,213
2021-06-18 13:36:41 CET,228,26.1875,100,7.706,8.40641,inf,211
2021-06-18 13:37:00 CET,229,26.1875,100,8.224,8.40641,inf,211
2021-06-18 13:37:20 CET,230,26.1875,100,7.668,8.40641,inf,211
2021-06-18 13:37:39 CET,231,26.125,100,7.63,8.41549,inf,211
2021-06-18 13:37:59 CET,232,26.1875,100,4.607,8.40641,inf,211
2021-06-18 13:38:19 CET,233,26.1875,100,6.975,8.40641,inf,210
2021-06-18 13:38:38 CET,234,26.1875,100,6.807,8.40641,inf,213
2021-06-18 13:38:58 CET,235,26.1875,100,6.823,8.41549,inf,203
2021-06-18 13:40:31 CET,236,26.1875,100,6.701,8.41095,inf,209
2021-06-18 13:40:51 CET,237,26.125,100,6.883,8.41095,inf,208
2021-06-18 13:41:11 CET,238,26.125,100,4.934,8.41095,inf,211
2021-06-18 13:41:30 CET,239,26.1875,100,8.772,8.41095,inf,207
2021-06-18 13:41:50 CET,240,26.1875,100,7.241,8.41095,inf,210
2021-06-18 13:42:09 CET,241,26.1875,100,7.112,8.40641,inf,208
2021-06-18 13:42:29 CET,242,26.125,100,8.277,8.41095,inf,213
2021-06-18 13:42:48 CET,243,26.125,100,0,8.41549,inf,210
2021-06-18 13:43:08 CET,244,26.125,100,7.79,8.44726,inf,214
2021-06-18 13:43:27 CET,245,26.1875,100,1.957,8.40641,inf,212
2021-06-18 13:43:47 CET,246,26.125,100,6.99,8.41095,inf,211
2021-06-18 13:44:06 CET,247,26.125,100,6.868,8.40641,inf,210
2021-06-18 13:44:26 CET,248,26.125,100,6.96,8.42003,inf,209
2021-06-18 13:44:45 CET,249,26.125,100,6.754,8.40641,inf,211
2021-06-18 13:45:42 CET,250,26.125,100,7.226,8.41549,inf,211
2021-06-18 13:46:01 CET,251,26.125,100,7.889,8.41549,inf,213
2021-06-18 13:46:21 CET,252,26.125,100,6.236,8.42003,inf,212
2021-06-18 13:47:17 CET,253,26.125,100,6.526,8.42003,inf,212
2021-06-18 13:47:37 CET,254,26.125,100,6.754,8.41095,inf,212
2021-06-18 13:47:57 CET,255,26.125,100,6.008,8.42911,inf,210
2021-06-18 13:48:17 CET,256,26.125,100,6.594,8.40641,inf,210
2021-06-18 13:48:36 CET,257,26.0625,100,8.414,8.41549,inf,208
2021-06-18 13:49:32 CET,258,26.0625,100,11.041,8.48358,inf,210
2021-06-18 13:49:52 CET,259,26.0625,100,6.998,8.41549,inf,210
2021-06-18 13:50:11 CET,260,26.0625,100,6.191,8.42003,inf,212
2021-06-18 13:50:31 CET,261,26.0625,100,6.548,8.42003,inf,218
2021-06-18 13:50:50 CET,262,26.125,100,7.615,8.41549,inf,218
2021-06-18 13:51:10 CET,263,26.0625,100,7.729,8.42003,inf,214
2021-06-18 13:52:06 CET,264,26.0625,100,6.746,8.41095,inf,214
2021-06-18 13:52:26 CET,265,26.0625,100,6.99,8.41549,inf,209
2021-06-18 13:52:45 CET,266,26.0625,100,7.264,8.43365,inf,208
2021-06-18 13:53:05 CET,267,26.0625,100,10.729,8.42911,inf,207
2021-06-18 13:53:25 CET,268,26.0625,100,6.944,8.41549,inf,202
2021-06-18 13:53:44 CET,269,26.0625,100,7.158,8.41095,inf,198
2021-06-18 13:54:04 CET,270,26.0625,100,6.625,8.42003,inf,194
2021-06-18 13:55:01 CET,271,26.0625,100,6.373,8.48358,inf,192
2021-06-18 13:55:20 CET,272,26.0625,100,11.909,8.42003,inf,191
2021-06-18 13:56:17 CET,273,26.0625,100,6.145,8.44726,inf,191
2021-06-18 13:56:36 CET,274,26.0625,100,7.637,8.41549,inf,192
2021-06-18 13:56:56 CET,275,26,100,10.257,8.44726,inf,193
2021-06-18 13:57:16 CET,276,26.0625,100,7.295,8.42457,inf,190
2021-06-18 13:57:35 CET,277,26.0625,100,6.922,8.40641,inf,182
2021-06-18 13:57:55 CET,278,26.0625,100,6.99,8.41549,inf,193
2021-06-18 13:58:14 CET,279,26.0625,100,6.861,8.42457,inf,191
2021-06-18 13:58:34 CET,280,26.0625,100,6.83,8.40641,inf,190
2021-06-18 13:58:53 CET,281,26.0625,100,6.823,8.42003,inf,192
2021-06-18 13:59:13 CET,282,26.0625,100,6.503,8.42911,inf,192
2021-06-18 13:59:33 CET,283,26.0625,100,1.355,8.42911,inf,192
2021-06-18 13:59:52 CET,284,26.0625,100,7.158,8.41549,inf,192
2021-06-18 14:00:12 CET,285,26,100,6.99,8.42911,inf,192
2021-06-18 14:00:31 CET,286,26.125,100,4.15,8.41549,inf,190
2021-06-18 14:00:51 CET,287,26.0625,100,5.779,8.42003,inf,192
2021-06-18 14:01:11 CET,288,26.0625,100,6.693,8.42457,inf,189
2021-06-18 14:01:31 CET,289,26.0625,100,4.698,8.42003,inf,188
2021-06-18 14:01:50 CET,290,26.0625,100,6.282,8.43365,inf,188
2021-06-18 14:02:09 CET,291,26.0625,100,6.335,8.42911,inf,187
2021-06-18 14:02:29 CET,292,26.0625,100,6.335,8.43365,inf,187
2021-06-18 14:02:49 CET,293,26.0625,100,6.731,8.42911,inf,190
2021-06-18 14:03:08 CET,294,26.0625,100,7.881,8.43818,inf,185
2021-06-18 14:03:28 CET,295,26.0625,100,6.838,8.42911,inf,187
2021-06-18 14:03:47 CET,296,26.0625,100,6.152,8.42003,inf,186
2021-06-18 14:04:07 CET,297,26.0625,100,6.663,8.43818,inf,183
2021-06-18 14:04:26 CET,298,26.0625,100,7.378,8.42003,inf,189
2021-06-18 14:04:46 CET,299,26.0625,100,3.685,8.42457,inf,189
2021-06-18 14:05:05 CET,300,26.0625,100,6.792,8.42911,inf,187
2021-06-18 14:05:25 CET,301,26,100,6.594,8.44726,inf,183
2021-06-18 14:05:45 CET,302,26.0625,100,5.825,8.44726,inf,190
2021-06-18 14:06:04 CET,303,26.0625,100,6.145,8.42911,inf,187
2021-06-18 14:06:24 CET,304,26.0625,100,6.609,8.42911,inf,188
2021-06-18 14:06:43 CET,305,26.0625,100,6.883,8.41549,inf,190
2021-06-18 14:07:03 CET,306,26.0625,100,6.838,8.43818,inf,186
2021-06-18 14:07:23 CET,307,26.0625,100,6.891,8.44726,inf,186
2021-06-18 14:07:42 CET,308,26.0625,100,7.013,8.42003,inf,186
2021-06-18 14:08:02 CET,309,26,100,3.837,8.43365,inf,187
2021-06-18 14:08:22 CET,310,26,100,6.99,8.43365,inf,186
2021-06-18 14:08:41 CET,311,26.0625,100,7.889,8.42911,inf,187
2021-06-18 14:09:01 CET,312,26.0625,100,4.972,8.42911,inf,190
2021-06-18 14:09:21 CET,313,26,100,8.049,8.42457,inf,191
2021-06-18 14:09:40 CET,314,26,100,6.998,8.43365,inf,192
2021-06-18 14:10:00 CET,315,26.0625,100,6.807,8.40641,inf,191
2021-06-18 14:10:56 CET,316,26,100,6.404,8.44726,inf,193
2021-06-18 14:11:16 CET,317,26,100,7.348,8.43365,inf,187
2021-06-18 14:11:35 CET,318,26.0625,100,6.876,8.44726,inf,183
2021-06-18 14:11:55 CET,319,26.0625,100,6.784,8.42911,inf,191
2021-06-18 14:12:15 CET,320,26.0625,100,6.092,8.43365,inf,192
2021-06-18 14:12:34 CET,321,26,100,9.404,8.42911,inf,192
2021-06-18 14:12:54 CET,322,26,100,6.586,8.48358,inf,191
2021-06-18 14:13:13 CET,323,26,100,5.437,8.43365,inf,189
2021-06-18 14:13:33 CET,324,26,100,4.576,8.42911,inf,190
2021-06-18 14:13:52 CET,325,26,100,6.731,8.42911,inf,190
2021-06-18 14:14:12 CET,326,26,100,6.784,8.42457,inf,191
2021-06-18 14:14:32 CET,327,26.0625,100,8.863,8.48358,inf,192
2021-06-18 14:14:51 CET,328,26.0625,100,6.708,8.43365,inf,191
2021-06-18 14:15:11 CET,329,26,100,7.013,8.43365,inf,190
2021-06-18 14:15:30 CET,330,26,100,6.838,8.48812,inf,191
2021-06-18 14:15:50 CET,331,26.0625,100,7.18,8.42003,inf,190
2021-06-18 14:16:09 CET,332,26,100,7.561,8.42911,inf,187
2021-06-18 14:16:29 CET,333,26,100,5.307,8.42911,inf,190
2021-06-18 14:16:48 CET,334,26.0625,100,6.457,8.42003,inf,192
2021-06-18 14:17:08 CET,335,26,100,6.716,8.41549,inf,192
2021-06-18 14:17:28 CET,336,26.0625,100,7.226,8.48358,inf,192
2021-06-18 14:17:47 CET,337,26,100,7.158,8.43818,inf,191
2021-06-18 14:18:07 CET,338,26,100,6.754,8.44726,inf,192
2021-06-18 14:18:26 CET,339,26,100,9.366,8.42911,inf,194
2021-06-18 14:18:46 CET,340,26,100,6.746,8.43365,inf,192
2021-06-18 14:19:05 CET,341,26.0625,100,6.746,8.42911,inf,192
2021-06-18 14:19:25 CET,342,26.0625,100,6.647,8.42003,inf,190
2021-06-18 14:19:45 CET,343,26,100,6.99,8.42911,inf,192
2021-06-18 14:20:04 CET,344,26,100,6.716,8.42911,inf,192
2021-06-18 14:20:24 CET,345,26,100,7.013,8.42911,inf,189
2021-06-18 14:20:43 CET,346,25.9375,100,7.056,8.42911,inf,191
2021-06-18 14:21:03 CET,347,26,100,6.716,8.43365,inf,191
2021-06-18 14:21:22 CET,348,26,100,6.929,8.41549,inf,192
2021-06-18 14:21:42 CET,349,26,100,6.922,8.43365,inf,193
2021-06-18 14:22:01 CET,350,26,100,6.48,8.42911,inf,189
2021-06-18 14:22:21 CET,351,26,100,6.861,8.42003,inf,192
2021-06-18 14:22:40 CET,352,26,100,6.8,8.42911,inf,192
2021-06-18 14:23:00 CET,353,26,100,6.731,8.4518,inf,192
2021-06-18 14:23:20 CET,354,26,100,6.777,8.42457,inf,189
2021-06-18 14:23:39 CET,355,26,100,4.462,8.41095,inf,190
2021-06-18 14:23:59 CET,356,26,100,8.307,8.42003,inf,189
2021-06-18 14:24:19 CET,357,26,100,6.046,8.42911,inf,188
2021-06-18 14:24:38 CET,358,25.9375,100,7.985,8.41549,inf,191
2021-06-18 14:24:57 CET,359,26,100,6.579,8.43365,inf,190
2021-06-18 14:25:17 CET,360,25.9375,100,6.832,8.42003,inf,191
2021-06-18 14:25:36 CET,361,26,100,7.5,8.42457,inf,192
2021-06-18 14:25:56 CET,362,26,100,6.891,8.43365,inf,192
2021-06-18 14:26:15 CET,363,25.9375,100,7.056,8.43818,inf,192
2021-06-18 14:26:35 CET,364,26,100,7.881,8.43365,inf,195
2021-06-18 14:26:54 CET,365,26,100,7.668,8.42911,inf,197
2021-06-18 14:27:14 CET,366,26,100,7.051,8.43365,inf,197
