created_at,entry_id,Temp,Turbidity,DO,PH,Ammonia,Nitrate,latitude,longitude,elevation,status
2021-06-18 13:14:42 CET,68,25.875,45,0,4.86109,12.84011,578,,,,
2021-06-18 13:15:02 CET,69,25.8125,45,0,4.85201,12.94358,576,,,,
2021-06-18 13:15:21 CET,70,25.875,45,0,4.87471,13.31278,575,,,,
2021-06-18 13:15:41 CET,71,25.875,46,0,4.85201,11.94786,574,,,,
2021-06-18 13:16:00 CET,72,25.875,46,0,4.87017,11.5728,573,,,,
2021-06-18 13:16:20 CET,73,25.875,46,0,4.82477,13.91598,575,,,,
2021-06-18 13:16:39 CET,74,25.8125,46,0,4.87471,11.43541,577,,,,
2021-06-18 13:16:59 CET,75,25.8125,45,0,4.86109,12.28669,578,,,,
2021-06-18 13:17:19 CET,76,25.875,46,0,4.8974,9.0587,601,,,,
2021-06-18 13:17:38 CET,77,25.875,46,0,4.87017,7.19917,622,,,,
2021-06-18 13:17:58 CET,78,25.8125,46,0,4.86109,6.89949,637,,,,
2021-06-18 13:18:17 CET,79,25.875,46,0,4.87017,5.54304,640,,,,
2021-06-18 13:18:37 CET,80,25.875,46,0,4.89286,5.3558,637,,,,
2021-06-18 13:18:56 CET,81,25.875,46,0,4.87471,5.39682,633,,,,
2021-06-18 13:19:16 CET,82,25.875,45,0,4.89286,5.69339,624,,,,
2021-06-18 13:19:35 CET,83,25.8125,45,0,4.87471,6.92619,615,,,,
2021-06-18 13:19:55 CET,84,25.875,45,0,4.87471,7.00692,603,,,,
2021-06-18 13:20:14 CET,85,25.875,45,0,4.86563,7.54179,596,,,,
2021-06-18 13:20:34 CET,86,25.875,45,0,4.87471,8.31201,592,,,,
2021-06-18 13:20:53 CET,87,25.9375,46,0,4.90194,9.45842,590,,,,
2021-06-18 13:21:13 CET,88,25.875,46,0,4.87017,8.5757,588,,,,
2021-06-18 13:21:32 CET,89,25.875,46,0,4.85655,8.44277,592,,,,
2021-06-18 13:21:52 CET,90,25.8125,45,0,4.88832,9.79937,592,,,,
2021-06-18 13:22:11 CET,91,25.875,46,0,4.85201,8.88298,592,,,,
2021-06-18 13:22:31 CET,92,25.875,45,0,4.85655,9.23812,592,,,,
2021-06-18 13:22:50 CET,93,25.875,45,0,4.87471,9.99442,590,,,,
2021-06-18 13:23:10 CET,94,25.875,46,0,4.85655,9.31094,590,,,,
2021-06-18 13:23:29 CET,95,25.875,45,0,4.87471,9.68429,592,,,,
2021-06-18 13:23:49 CET,96,25.875,45,0,4.85655,9.49567,592,,,,
2021-06-18 13:24:08 CET,97,25.8125,45,0,4.87017,11.34479,589,,,,
2021-06-18 13:24:28 CET,98,25.875,46,0,4.86109,9.45842,590,,,,
2021-06-18 13:24:48 CET,99,25.875,45,0,4.84747,12.09183,585,,,,
2021-06-18 13:25:07 CET,100,25.875,45,0,4.87017,10.60474,582,,,,
2021-06-18 13:25:27 CET,101,25.875,45,0,4.9201,12.68658,576,,,,
2021-06-18 13:25:46 CET,102,25.875,46,0,4.87017,11.43541,576,,,,
2021-06-18 13:26:06 CET,103,25.875,46,0,4.84747,11.75873,571,,,,
2021-06-18 13:26:25 CET,104,25.875,46,0,4.86563,12.04363,576,,,,
2021-06-18 13:26:45 CET,105,25.875,46,0,4.85655,12.23766,580,,,,
2021-06-18 13:27:04 CET,106,25.875,46,0,4.84747,11.71194,576,,,,
2021-06-18 13:27:24 CET,107,25.875,46,0,4.86563,11.99564,573,,,,
2021-06-18 13:28:20 CET,108,25.875,46,0,4.84293,15.46171,563,,,,
2021-06-18 13:28:40 CET,109,25.875,45,0,4.85201,14.48987,563,,,,
2021-06-18 13:29:00 CET,110,25.875,45,0,4.86563,14.9067,560,,,,
2021-06-18 13:29:56 CET,111,25.8125,45,0,4.85201,18.43942,559,,,,
2021-06-18 13:30:16 CET,112,25.875,45,0,4.87017,18.82407,557,,,,
2021-06-18 13:30:35 CET,113,25.8125,46,0,4.90648,16.23662,547,,,,
2021-06-18 13:30:55 CET,114,25.8125,46,0,4.84747,14.9673,559,,,,
2021-06-18 13:31:14 CET,115,25.875,46,0,4.84293,15.33647,560,,,,
2021-06-18 13:31:34 CET,116,25.8125,45,0,4.85655,16.17046,560,,,,
2021-06-18 13:31:53 CET,117,25.875,46,0,4.84747,15.58803,558,,,,
2021-06-18 13:32:13 CET,118,25.875,45,0,4.84293,16.77644,551,,,,
2021-06-18 13:32:32 CET,119,25.875,45,0,4.84747,16.84527,545,,,,
2021-06-18 13:33:29 CET,120,25.875,45,0,4.84747,19.059,551,,,,
2021-06-18 13:33:49 CET,121,25.875,46,0,4.83839,18.0633,551,,,,
2021-06-18 13:34:08 CET,122,25.8125,45,0,4.83385,19.29713,549,,,,
2021-06-18 13:34:28 CET,123,25.875,45,0,4.83839,20.70897,550,,,,
2021-06-18 13:34:47 CET,124,25.875,45,0,4.83839,17.98907,549,,,,
2021-06-18 13:35:07 CET,125,25.875,46,0,4.82477,18.82407,545,,,,
2021-06-18 13:35:26 CET,126,25.875,46,0,4.84747,19.70121,535,,,,
2021-06-18 13:35:46 CET,127,25.875,45,0,4.82477,21.95605,530,,,,
2021-06-18 13:36:05 CET,128,25.9375,46,0,4.83839,20.11451,531,,,,
2021-06-18 13:36:25 CET,129,25.875,46,0,4.83839,21.95605,531,,,,
2021-06-18 13:36:44 CET,130,25.9375,45,0,4.84293,21.6821,531,,,,
2021-06-18 13:37:04 CET,131,25.875,46,0,4.82477,21.95605,530,,,,
2021-06-18 13:38:00 CET,132,25.875,46,0,4.82931,23.98261,539,,,,
2021-06-18 13:38:19 CET,133,25.875,46,0,4.87017,23.18751,538,,,,
2021-06-18 13:38:39 CET,134,25.875,47,0,4.83839,20.28243,530,,,,
2021-06-18 13:38:58 CET,135,25.875,46,0,4.85201,21.23375,540,,,,
2021-06-18 13:39:18 CET,136,25.875,46,0,4.83385,22.3272,539,,,,
2021-06-18 13:39:37 CET,137,25.875,46,0,4.85201,21.1453,539,,,,
2021-06-18 13:39:57 CET,138,25.875,46,0,4.82477,24.91284,540,,,,
2021-06-18 13:40:53 CET,139,25.8125,46,0,4.83385,22.70519,542,,,,
2021-06-18 13:41:13 CET,140,25.8125,46,0,4.84293,22.89678,542,,,,
2021-06-18 13:41:32 CET,141,25.875,47,0,4.84293,19.21741,545,,,,
2021-06-18 13:41:52 CET,142,25.875,46,0,4.82931,19.21741,550,,,,
2021-06-18 13:42:11 CET,143,25.8125,46,0,4.87017,18.98034,553,,,,
2021-06-18 13:42:30 CET,144,25.875,46,0,4.82477,22.23378,547,,,,
2021-06-18 13:42:50 CET,145,25.875,46,0,4.84293,20.62289,545,,,,
2021-06-18 13:43:10 CET,146,25.875,46,0,4.83385,20.70897,539,,,,
2021-06-18 13:43:29 CET,147,25.8125,46,0,4.83385,21.86433,537,,,,
2021-06-18 13:43:49 CET,148,25.8125,46,0,4.84747,25.23162,535,,,,
2021-06-18 13:44:08 CET,149,25.8125,46,0,4.83385,21.77299,536,,,,
2021-06-18 13:44:27 CET,150,25.875,47,0,4.82477,21.95605,534,,,,
2021-06-18 13:44:47 CET,151,25.8125,46,0,4.82931,25.01862,538,,,,
2021-06-18 13:45:06 CET,152,25.8125,46,0,4.82023,21.6821,539,,,,
2021-06-18 13:45:26 CET,153,25.875,46,0,4.83385,21.95605,538,,,,
2021-06-18 13:45:46 CET,154,25.875,46,0,4.83839,21.86433,537,,,,
2021-06-18 13:46:42 CET,155,25.875,46,0,4.85201,22.99327,544,,,,
2021-06-18 13:47:01 CET,156,25.875,46,0,4.80661,19.37722,544,,,,
2021-06-18 13:47:21 CET,157,25.875,47,0,4.84293,19.61967,547,,,,
2021-06-18 13:47:41 CET,158,25.875,46,0,4.83839,22.89678,540,,,,
2021-06-18 13:48:00 CET,159,25.875,46,0,4.82023,17.98907,543,,,,
2021-06-18 13:48:20 CET,160,25.875,46,0,4.83385,20.28243,542,,,,
2021-06-18 13:48:39 CET,161,25.8125,46,0,4.80661,18.51567,543,,,,
2021-06-18 13:48:59 CET,162,25.8125,46,0,4.83839,19.61967,561,,,,
2021-06-18 13:49:18 CET,163,25.875,46,0,4.80661,19.53849,541,,,,
2021-06-18 13:49:38 CET,164,25.8125,47,0,4.81569,19.94806,540,,,,
2021-06-18 13:49:57 CET,165,25.875,46,0,4.85655,22.42105,544,,,,
2021-06-18 13:50:17 CET,166,25.8125,46,0,4.80207,17.0536,558,,,,
2021-06-18 13:50:36 CET,167,25.8125,46,0,4.82477,16.70791,560,,,,
2021-06-18 13:50:56 CET,168,25.875,46,0,4.80661,16.9144,559,,,,
2021-06-18 13:51:16 CET,169,25.875,46,0,4.83839,16.57176,551,,,,
2021-06-18 13:51:35 CET,170,25.875,47,0,4.82477,18.36353,546,,,,
2021-06-18 13:52:32 CET,171,25.875,46,0,4.83385,19.94806,531,,,,
2021-06-18 13:53:28 CET,172,25.8125,46,0,4.82477,28.80005,509,,,,
2021-06-18 13:53:48 CET,173,25.8125,46,0,4.80207,28.18892,498,,,,
2021-06-18 13:54:07 CET,174,25.875,46,0,4.81569,30.32691,496,,,,
2021-06-18 13:54:26 CET,175,25.875,46,0,4.83839,29.42574,493,,,,
2021-06-18 13:54:46 CET,176,25.8125,46,0,4.81569,32.78656,490,,,,
2021-06-18 13:55:05 CET,177,25.8125,46,0,4.82477,32.22159,493,,,,
2021-06-18 13:55:25 CET,178,25.875,46,0,4.81569,33.07315,491,,,,
2021-06-18 13:55:44 CET,179,25.8125,46,0,4.84293,31.25849,495,,,,
2021-06-18 13:56:04 CET,180,25.8125,46,0,4.82931,32.64431,494,,,,
2021-06-18 13:56:23 CET,181,25.875,46,0,4.82477,33.36246,493,,,,
2021-06-18 13:56:43 CET,182,25.8125,46,0,4.80661,32.78656,494,,,,
2021-06-18 13:57:02 CET,183,25.875,46,0,4.84293,32.64431,493,,,,
2021-06-18 13:57:22 CET,184,25.8125,46,0,4.82023,32.78656,491,,,,
2021-06-18 13:57:41 CET,185,25.8125,46,0,4.83839,32.22159,491,,,,
2021-06-18 13:58:01 CET,186,25.8125,46,0,4.80661,33.07315,496,,,,
2021-06-18 13:58:20 CET,187,25.8125,46,0,4.82023,33.07315,493,,,,
2021-06-18 13:58:40 CET,188,25.875,46,0,4.82023,32.22159,497,,,,
2021-06-18 13:58:59 CET,189,25.8125,46,0,4.82477,31.80491,496,,,,
2021-06-18 13:59:19 CET,190,25.8125,46,0,4.83839,37.7201,496,,,,
2021-06-18 13:59:39 CET,191,25.8125,46,0,4.82477,29.17371,486,,,,
2021-06-18 13:59:58 CET,192,25.8125,46,0,4.83385,30.72237,495,,,,
2021-06-18 14:00:17 CET,193,25.8125,46,0,4.84293,32.78656,493,,,,
2021-06-18 14:00:37 CET,194,25.8125,46,0,4.82931,31.25849,493,,,,
2021-06-18 14:00:56 CET,195,25.8125,46,0,4.82931,30.5899,491,,,,
2021-06-18 14:01:16 CET,196,25.8125,46,0,4.82023,29.55264,500,,,,
2021-06-18 14:01:35 CET,197,25.8125,46,0,4.81569,34.6994,491,,,,
2021-06-18 14:01:55 CET,198,25.8125,46,0,4.82477,31.6673,487,,,,
2021-06-18 14:02:14 CET,199,25.875,47,0,4.82477,31.25849,487,,,,
2021-06-18 14:02:34 CET,200,25.875,46,0,4.82477,32.50273,487,,,,
2021-06-18 14:02:53 CET,201,25.875,46,0,4.82931,31.53038,485,,,,
2021-06-18 14:03:13 CET,202,25.875,46,0,4.83385,33.07315,489,,,,
2021-06-18 14:03:33 CET,203,25.875,46,0,4.85201,33.07315,489,,,,
2021-06-18 14:03:52 CET,204,25.875,46,0,4.82477,32.64431,490,,,,
2021-06-18 14:04:12 CET,205,25.8125,46,0,4.89286,29.42574,489,,,,
2021-06-18 14:04:31 CET,206,25.8125,46,0,4.83839,33.07315,496,,,,
2021-06-18 14:04:50 CET,207,25.8125,46,0,4.83839,31.39411,487,,,,
2021-06-18 14:05:10 CET,208,25.8125,46,0,4.82931,30.85544,495,,,,
2021-06-18 14:05:29 CET,209,25.8125,46,0,4.87017,30.85544,489,,,,
2021-06-18 14:05:49 CET,210,25.875,44,0,4.83839,34.39729,489,,,,
2021-06-18 14:06:09 CET,211,25.8125,46,0,4.82477,29.17371,490,,,,
2021-06-18 14:06:29 CET,212,25.8125,46,0,4.82931,31.6673,487,,,,
2021-06-18 14:06:48 CET,213,25.8125,46,0,4.83839,31.25849,487,,,,
2021-06-18 14:07:08 CET,214,25.8125,46,0,4.83385,33.07315,486,,,,
2021-06-18 14:07:27 CET,215,25.8125,46,0,4.83839,33.07315,486,,,,
2021-06-18 14:07:47 CET,216,25.8125,46,0,4.83839,32.50273,487,,,,
2021-06-18 14:08:06 CET,217,25.8125,46,0,4.84747,29.42574,494,,,,
2021-06-18 14:08:26 CET,218,25.8125,46,0,4.83385,31.80491,490,,,,
2021-06-18 14:08:46 CET,219,25.8125,46,0,4.85201,35.15807,491,,,,
2021-06-18 14:09:05 CET,220,25.8125,46,0,4.84747,30.72237,491,,,,
2021-06-18 14:09:25 CET,221,25.75,46,0,4.83839,28.80005,496,,,,
2021-06-18 14:09:44 CET,222,25.8125,46,0,4.82931,29.04855,495,,,,
2021-06-18 14:10:04 CET,223,25.8125,46,0,4.85201,28.80005,491,,,,
2021-06-18 14:10:23 CET,224,25.8125,46,0,4.87924,32.92952,494,,,,
2021-06-18 14:10:43 CET,225,25.8125,46,0,4.84747,29.6802,493,,,,
2021-06-18 14:11:02 CET,226,25.8125,46,0,4.82477,30.32691,491,,,,
2021-06-18 14:11:22 CET,227,25.75,46,0,4.83839,29.6802,491,,,,
2021-06-18 14:11:41 CET,228,25.75,46,0,4.83385,29.29942,485,,,,
2021-06-18 14:12:01 CET,229,25.8125,46,0,4.85655,33.65459,502,,,,
2021-06-18 14:12:20 CET,230,25.8125,46,0,4.84293,30.19634,494,,,,
2021-06-18 14:12:40 CET,231,25.8125,46,0,4.85201,32.08204,492,,,,
2021-06-18 14:12:59 CET,232,25.75,45,0,4.84747,33.50819,489,,,,
2021-06-18 14:13:19 CET,233,25.8125,46,0,4.84747,29.55264,490,,,,
2021-06-18 14:14:15 CET,234,25.8125,46,0,4.86109,35.78006,494,,,,
2021-06-18 14:14:35 CET,235,25.8125,47,0,4.84747,29.17371,495,,,,
2021-06-18 14:14:54 CET,236,25.75,46,0,4.84747,28.06839,496,,,,
2021-06-18 14:15:50 CET,237,25.75,46,0,4.85655,33.80169,495,,,,
2021-06-18 14:16:10 CET,238,25.8125,46,0,4.87471,34.6994,493,,,,
2021-06-18 14:16:30 CET,239,25.8125,47,0,4.84293,31.53038,490,,,,
2021-06-18 14:16:49 CET,240,25.75,48,0,4.85201,30.85544,489,,,,
2021-06-18 14:17:09 CET,241,25.8125,47,0,4.87017,30.72237,490,,,,
2021-06-18 14:17:28 CET,242,25.75,46,0,4.84747,30.19634,494,,,,
2021-06-18 14:17:48 CET,243,25.8125,47,0,4.84747,30.32691,490,,,,
2021-06-18 14:18:08 CET,244,25.8125,46,0,4.84293,30.72237,475,,,,
2021-06-18 14:18:27 CET,245,25.8125,46,0,4.84747,27.94845,499,,,,
2021-06-18 14:18:47 CET,246,25.75,46,0,4.87017,33.07315,496,,,,
2021-06-18 14:19:06 CET,247,25.8125,46,0,4.85655,32.78656,496,,,,
2021-06-18 14:19:26 CET,248,25.8125,46,0,4.84747,27.94845,495,,,,
2021-06-18 14:19:45 CET,249,25.75,46,0,4.88832,31.53038,495,,,,
2021-06-18 14:20:05 CET,250,25.75,46,0,4.85655,27.94845,494,,,,
2021-06-18 14:20:25 CET,251,25.8125,46,0,4.86563,29.17371,491,,,,
2021-06-18 14:20:44 CET,252,25.8125,45,0,4.86109,30.19634,495,,,,
2021-06-18 14:21:04 CET,253,25.8125,46,0,4.86109,29.6802,496,,,,
2021-06-18 14:21:23 CET,254,25.75,46,0,4.87924,29.55264,496,,,,
2021-06-18 14:21:43 CET,255,25.75,46,0,4.87017,33.07315,491,,,,
2021-06-18 14:22:02 CET,256,25.75,46,0,4.87924,30.72237,494,,,,
2021-06-18 14:22:22 CET,257,25.75,46,0,4.86109,29.17371,493,,,,
2021-06-18 14:22:41 CET,258,25.75,46,0,4.85655,34.85156,496,,,,
2021-06-18 14:23:01 CET,259,25.75,45,0,4.86563,29.04855,491,,,,
2021-06-18 14:23:58 CET,260,25.75,47,0,4.87471,36.89798,471,,,,
2021-06-18 14:24:17 CET,261,25.75,45,0,4.85655,37.55408,487,,,,
2021-06-18 14:24:37 CET,262,25.75,46,0,4.87471,30.85544,492,,,,
2021-06-18 14:24:56 CET,263,25.75,47,0,4.87017,31.80491,493,,,,
2021-06-18 14:25:16 CET,264,25.75,46,0,4.87471,28.67667,497,,,,
2021-06-18 14:25:35 CET,265,25.75,45,0,4.88832,29.6802,496,,,,
2021-06-18 14:25:55 CET,266,25.75,45,0,4.86109,30.19634,496,,,,
2021-06-18 14:26:15 CET,267,25.75,47,0,4.85655,30.72237,500,,,,
2021-06-18 14:26:34 CET,268,25.75,46,0,4.89286,25.12487,503,,,,
2021-06-18 14:26:54 CET,269,25.75,46,0,4.87471,26.32683,507,,,,
2021-06-18 14:27:13 CET,270,25.75,45,0,4.85655,25.44662,508,,,,
2021-06-18 14:27:33 CET,271,25.75,46,0,4.89286,23.78109,510,,,,
2021-06-18 14:27:53 CET,272,25.8125,45,0,4.87017,28.30999,510,,,,
2021-06-18 14:28:12 CET,273,25.6875,46,0,4.87924,27.24046,505,,,,
2021-06-18 14:28:32 CET,274,25.75,45,0,4.87017,23.48226,517,,,,
2021-06-18 14:28:51 CET,275,25.8125,46,0,4.8974,21.95605,521,,,,
2021-06-18 14:29:11 CET,276,25.75,46,0,4.90648,22.04821,522,,,,
2021-06-18 14:29:30 CET,277,25.8125,46,0,4.87471,22.51533,503,,,,
2021-06-18 14:29:50 CET,278,25.75,46,0,4.89286,23.18751,517,,,,
2021-06-18 14:30:09 CET,279,25.75,45,0,4.87017,21.95605,521,,,,
2021-06-18 14:30:29 CET,280,25.75,45,0,4.9201,25.88264,509,,,,
2021-06-18 14:30:48 CET,281,25.75,46,0,4.89286,23.18751,510,,,,
2021-06-18 14:31:08 CET,282,25.75,46,0,4.88832,22.61005,510,,,,
2021-06-18 14:31:27 CET,283,25.75,46,0,4.90648,24.59847,494,,,,
2021-06-18 14:31:47 CET,284,25.6875,45,0,4.87017,22.51533,496,,,,
2021-06-18 14:32:07 CET,285,25.75,46,0,4.87471,25.12487,497,,,,
2021-06-18 14:32:26 CET,286,25.75,49,0,4.88832,29.55264,506,,,,
2021-06-18 14:32:46 CET,287,25.75,49,0,4.87017,23.2853,508,,,,
2021-06-18 14:33:05 CET,288,25.75,45,0,4.88832,22.80077,511,,,,
2021-06-18 14:33:25 CET,289,25.75,45,0,4.87924,26.21499,507,,,,
2021-06-18 14:33:44 CET,290,25.75,45,0,4.91102,23.68101,503,,,,
2021-06-18 14:34:04 CET,291,25.75,44,0,4.8974,25.6636,506,,,,
2021-06-18 14:34:23 CET,292,25.8125,46,0,4.91102,26.10369,501,,,,
2021-06-18 14:34:43 CET,293,25.75,45,0,4.87471,24.49462,503,,,,
2021-06-18 14:35:02 CET,294,25.6875,46,0,4.90194,24.49462,507,,,,
2021-06-18 14:35:59 CET,295,25.75,46,0,4.91102,28.06839,509,,,,
2021-06-18 14:36:18 CET,296,25.75,46,0,4.89286,28.55386,517,,,,
2021-06-18 14:36:38 CET,297,25.75,46,0,4.8974,24.80756,510,,,,
2021-06-18 14:36:57 CET,298,25.75,46,0,4.91102,28.06839,511,,,,
2021-06-18 14:37:17 CET,299,25.75,46,0,4.90648,24.39128,509,,,,
2021-06-18 14:37:37 CET,300,25.6875,46,0,4.90648,28.30999,507,,,,
2021-06-18 14:37:56 CET,301,25.75,46,0,4.90194,23.38356,509,,,,
2021-06-18 14:38:16 CET,302,25.6875,46,0,4.87924,23.2853,510,,,,
2021-06-18 14:38:35 CET,303,25.6875,46,0,4.93372,23.68101,518,,,,
2021-06-18 14:38:55 CET,304,25.6875,46,0,4.88378,24.59847,507,,,,
2021-06-18 14:39:14 CET,305,25.6875,46,0,4.89286,24.70278,501,,,,
2021-06-18 14:39:34 CET,306,25.6875,47,0,4.8974,26.55203,495,,,,
2021-06-18 14:39:53 CET,307,25.6875,47,0,4.90648,25.01862,496,,,,
2021-06-18 14:40:13 CET,308,25.75,46,0,4.88832,28.67667,501,,,,
2021-06-18 14:40:32 CET,309,25.75,46,0,4.90648,29.29942,496,,,,
2021-06-18 14:40:52 CET,310,25.6875,47,0,4.88832,29.04855,497,,,,
2021-06-18 14:41:12 CET,311,25.75,46,0,4.88832,33.07315,495,,,,
2021-06-18 14:41:31 CET,312,25.6875,46,0,4.91102,31.12347,495,,,,
2021-06-18 14:41:51 CET,313,25.6875,46,0,4.90648,34.6994,496,,,,
2021-06-18 14:42:10 CET,314,25.75,46,0,4.87471,30.98914,498,,,,
2021-06-18 14:42:30 CET,315,25.6875,46,0,4.9201,28.80005,497,,,,
2021-06-18 14:42:49 CET,316,25.625,46,0,4.90194,33.50819,499,,,,
2021-06-18 14:43:09 CET,317,25.75,46,0,4.8974,29.04855,498,,,,
2021-06-18 14:43:28 CET,318,25.6875,46,0,4.91102,29.42574,496,,,,
2021-06-18 14:43:48 CET,319,25.6875,47,0,4.88832,28.92401,495,,,,
2021-06-18 14:44:07 CET,320,25.6875,46,0,4.91102,30.85544,496,,,,
2021-06-18 14:44:27 CET,321,25.6875,56,0,4.8974,30.98914,490,,,,
2021-06-18 14:44:46 CET,322,25.6875,46,0,4.89286,29.55264,497,,,,
2021-06-18 14:45:06 CET,323,25.75,46,0,4.8974,29.55264,496,,,,
2021-06-18 14:45:25 CET,324,25.6875,46,0,4.89286,29.04855,497,,,,
2021-06-18 14:45:45 CET,325,25.625,46,0,4.9201,28.92401,504,,,,
2021-06-18 14:46:05 CET,326,25.75,46,0,4.92918,30.98914,503,,,,
2021-06-18 14:46:24 CET,327,25.6875,46,0,4.88378,28.43165,505,,,,
