created_at,entry_id,Temp,Turbidity,DO,PH,Ammonia,Nitrate,latitude,longitude,elevation,status
2021-06-18 13:17:08 CET,29,26,19,14.704,8.32924,2.37569,734,,,,
2021-06-18 13:18:05 CET,30,26,20,14.163,8.32016,1.69986,775,,,,
2021-06-18 13:18:24 CET,31,26,21,13.006,8.32924,1.85841,769,,,,
2021-06-18 13:18:44 CET,32,26,21,14.194,8.30654,1.94318,767,,,,
2021-06-18 13:19:03 CET,33,26,22,14.438,8.32016,2.19697,734,,,,
2021-06-18 13:19:23 CET,34,26,20,8.772,8.32016,2.4476,747,,,,
2021-06-18 13:19:42 CET,35,26,18,11.742,8.3247,2.75806,734,,,,
2021-06-18 13:20:02 CET,36,26,18,6.343,8.32016,3.07408,720,,,,
2021-06-18 13:20:21 CET,37,26,18,16.897,8.32016,3.36352,713,,,,
2021-06-18 13:20:41 CET,38,26,17,16.707,8.31562,3.62604,706,,,,
2021-06-18 13:21:00 CET,39,26,18,13.737,8.3247,3.82229,702,,,,
2021-06-18 13:21:20 CET,40,26,18,13.859,8.32924,3.9992,691,,,,
2021-06-18 13:21:39 CET,41,26,17,13.707,8.31562,4.04474,699,,,,
2021-06-18 13:21:59 CET,42,26,16,20.895,8.33378,4.24835,688,,,,
2021-06-18 13:22:18 CET,43,26.0625,15,13.806,8.32016,4.24835,686,,,,
2021-06-18 13:22:38 CET,44,26,15,14.262,8.32016,4.29682,685,,,,
2021-06-18 13:22:57 CET,45,26,16,13.988,8.40187,3.42726,686,,,,
2021-06-18 13:23:17 CET,46,26,15,8.391,8.32924,4.47951,679,,,,
2021-06-18 13:23:37 CET,47,26,16,14.4,8.34286,4.4289,677,,,,
2021-06-18 13:23:57 CET,48,26,16,15.466,8.33378,4.79604,675,,,,
2021-06-18 13:24:16 CET,49,26,16,14.064,8.3247,4.83261,670,,,,
2021-06-18 13:24:36 CET,50,26,17,14.27,8.35647,5.3558,668,,,,
2021-06-18 13:24:55 CET,51,26,17,14.902,8.32016,5.21473,669,,,,
2021-06-18 13:25:15 CET,52,26,17,12.633,8.32924,5.45899,665,,,,
2021-06-18 13:25:35 CET,53,26,17,11.452,8.3474,5.5219,659,,,,
2021-06-18 13:25:55 CET,54,26,18,13.577,8.29292,5.78121,655,,,,
2021-06-18 13:26:14 CET,55,26,17,11.216,8.28838,5.96113,656,,,,
2021-06-18 13:26:34 CET,56,26.0625,17,13.981,8.32924,6.29023,656,,,,
2021-06-18 13:26:53 CET,57,26,18,14.422,8.3247,5.31509,635,,,,
2021-06-18 13:27:13 CET,58,26.0625,16,13.927,8.3247,6.74158,650,,,,
2021-06-18 13:27:32 CET,59,26,17,14.27,8.3247,7.17137,647,,,,
2021-06-18 13:27:52 CET,60,26,17,14.057,8.3247,7.08864,646,,,,
2021-06-18 13:28:11 CET,61,26.0625,17,14.186,8.32924,7.57111,640,,,,
2021-06-18 13:28:31 CET,62,26,18,14.194,8.33378,7.87096,635,,,,
2021-06-18 13:28:50 CET,63,26,18,14.575,8.32016,8.27966,624,,,,
2021-06-18 13:29:10 CET,64,26,19,13.996,8.3247,8.40987,627,,,,
2021-06-18 13:29:29 CET,65,26.0625,19,14.186,8.28384,8.37712,627,,,,
2021-06-18 13:29:49 CET,66,26,20,13.958,8.3247,8.71086,626,,,,
2021-06-18 13:30:08 CET,67,26.0625,22,14.232,8.32016,9.13002,607,,,,
2021-06-18 13:30:28 CET,68,26.0625,21,14.415,8.37917,8.88298,624,,,,
2021-06-18 13:30:47 CET,69,26.0625,21,14.026,8.31562,9.34758,623,,,,
2021-06-18 13:31:07 CET,70,26.0625,25,14.521,8.32016,8.88298,596,,,,
2021-06-18 13:31:26 CET,71,26.0625,22,14.788,8.32924,9.0587,622,,,,
2021-06-18 13:31:46 CET,72,26.0625,22,13.745,8.35647,8.27966,612,,,,
2021-06-18 13:32:06 CET,73,26.0625,23,13.935,8.33378,10.60474,608,,,,
2021-06-18 13:32:25 CET,74,26.0625,23,16.539,8.32924,10.03392,592,,,,
2021-06-18 13:32:45 CET,75,26.0625,23,13.897,8.32924,10.68908,606,,,,
2021-06-18 13:33:04 CET,76,26,23,13.676,8.32924,10.68908,603,,,,
2021-06-18 13:33:24 CET,77,26,23,13.866,8.32016,11.5728,603,,,,
2021-06-18 13:33:43 CET,78,26,23,13.592,8.32924,11.75873,602,,,,
2021-06-18 13:34:03 CET,79,26,24,13.623,8.32016,11.5268,601,,,,
2021-06-18 13:34:22 CET,80,26,24,19.159,8.32016,12.18885,598,,,,
2021-06-18 13:34:42 CET,81,26,24,15.618,8.32016,11.48101,599,,,,
2021-06-18 13:35:02 CET,82,26.0625,24,13.866,8.3247,12.53502,595,,,,
2021-06-18 13:35:21 CET,83,26,25,13.958,8.32924,12.38539,593,,,,
2021-06-18 13:35:41 CET,84,26.0625,25,13.775,8.3247,12.99564,592,,,,
2021-06-18 13:36:00 CET,85,26.0625,26,15.321,8.32924,14.08554,591,,,,
2021-06-18 13:36:57 CET,86,26.0625,28,12.184,8.32016,15.77962,586,,,,
2021-06-18 13:37:16 CET,87,26.0625,28,6.198,8.31108,15.71548,583,,,,
2021-06-18 13:37:36 CET,88,26,29,14.377,8.37463,16.63968,578,,,,
2021-06-18 13:37:55 CET,89,26,32,14.125,8.32016,13.36644,565,,,,
2021-06-18 13:38:15 CET,90,26.0625,30,13.691,8.32016,15.77962,581,,,,
2021-06-18 13:39:11 CET,91,26.0625,31,10.478,8.3247,16.84527,576,,,,
2021-06-18 13:39:31 CET,92,26.0625,31,13.531,8.32924,17.33571,571,,,,
2021-06-18 13:39:50 CET,93,26,31,13.44,8.31108,17.0536,569,,,,
2021-06-18 13:40:10 CET,94,26.0625,31,17.103,8.30654,17.12365,569,,,,
2021-06-18 13:40:29 CET,95,26,31,14.925,8.31108,18.90203,567,,,,
2021-06-18 13:40:49 CET,96,26,31,20.827,8.31562,18.21275,569,,,,
2021-06-18 13:41:09 CET,97,26.0625,31,14.103,8.30654,17.8416,589,,,,
2021-06-18 13:41:29 CET,98,26,31,14.118,8.3247,17.98907,568,,,,
2021-06-18 13:41:48 CET,99,26,31,14.125,8.32016,18.21275,570,,,,
2021-06-18 13:42:45 CET,100,26.0625,32,2.535,8.3474,14.7265,567,,,,
2021-06-18 13:43:04 CET,101,26,32,14.544,8.34286,17.91518,561,,,,
2021-06-18 13:43:24 CET,102,26,32,14.125,8.3247,18.74644,562,,,,
2021-06-18 13:43:43 CET,103,26,32,15.618,8.31108,18.90203,560,,,,
2021-06-18 13:44:03 CET,104,26.0625,32,16.25,8.32016,18.82407,557,,,,
2021-06-18 13:44:22 CET,105,26.0625,33,12.397,8.32924,18.21275,559,,,,
2021-06-18 13:44:42 CET,106,26,33,13.889,8.3247,18.98034,558,,,,
2021-06-18 13:45:02 CET,107,26,33,14.27,8.30654,19.21741,557,,,,
2021-06-18 13:45:21 CET,108,26,33,10.958,8.31562,19.21741,555,,,,
2021-06-18 13:45:41 CET,109,26.0625,33,18.443,8.41549,15.52473,556,,,,
2021-06-18 13:46:00 CET,110,26,33,14.141,8.31562,19.13803,551,,,,
2021-06-18 13:46:20 CET,111,26,32,12.298,8.32016,18.36353,555,,,,
2021-06-18 13:46:39 CET,112,26,33,13.676,8.31562,19.059,522,,,,
2021-06-18 13:46:59 CET,113,26,32,13.531,8.33832,19.21741,554,,,,
2021-06-18 13:47:18 CET,114,26,32,13.592,8.3247,19.29713,550,,,,
2021-06-18 13:47:38 CET,115,26,32,13.874,8.31108,18.98034,554,,,,
2021-06-18 13:47:57 CET,116,26,32,14.247,8.3247,19.21741,554,,,,
2021-06-18 13:48:17 CET,117,26,32,14.095,8.30654,19.21741,554,,,,
2021-06-18 13:48:36 CET,118,26,33,13.554,8.32016,19.29713,550,,,,
2021-06-18 13:48:56 CET,119,26,33,13.745,8.32016,19.21741,550,,,,
2021-06-18 13:49:15 CET,120,25.9375,33,14.169,8.32016,19.37722,549,,,,
2021-06-18 13:49:35 CET,121,26.0625,35,13.745,8.32016,17.76837,529,,,,
2021-06-18 13:49:54 CET,122,26,34,13.851,8.3247,15.84405,547,,,,
2021-06-18 13:50:51 CET,123,26,34,14.125,8.32016,13.15318,563,,,,
2021-06-18 13:51:10 CET,124,26,34,15.047,8.32016,13.6933,558,,,,
2021-06-18 13:51:30 CET,125,26,34,13.821,8.3247,15.39894,559,,,,
2021-06-18 13:51:49 CET,126,26,34,13.402,8.32016,15.65161,555,,,,
2021-06-18 13:52:09 CET,127,26,34,13.889,8.32016,16.84527,549,,,,
2021-06-18 13:52:28 CET,128,26,34,13.265,8.32016,17.8416,541,,,,
2021-06-18 13:52:48 CET,129,26,34,13.151,8.3247,20.79545,533,,,,
2021-06-18 13:53:08 CET,130,26,34,14.186,8.3247,24.08407,529,,,,
2021-06-18 13:53:27 CET,131,25.9375,34,14.385,8.3247,27.94845,518,,,,
2021-06-18 13:53:47 CET,132,26,33,13.95,8.31562,30.45811,511,,,,
2021-06-18 13:54:06 CET,133,26,33,11.704,8.32016,32.64431,507,,,,
2021-06-18 13:54:26 CET,134,25.9375,33,14.257,8.26569,37.88696,500,,,,
2021-06-18 13:54:45 CET,135,26,33,13.356,8.31108,40.85173,496,,,,
2021-06-18 13:55:05 CET,136,26,33,13.828,8.32016,39.777,496,,,,
2021-06-18 13:55:24 CET,137,25.9375,32,14.016,8.32016,43.87824,495,,,,
2021-06-18 13:55:44 CET,138,25.9375,33,13.944,8.37463,40.85173,535,,,,
2021-06-18 13:56:03 CET,139,25.9375,34,13.768,8.3474,30.19634,496,,,,
2021-06-18 13:56:23 CET,140,26,33,12.937,8.3247,39.777,493,,,,
2021-06-18 13:56:42 CET,141,26,33,13.265,8.33378,40.31041,495,,,,
2021-06-18 13:57:02 CET,142,25.9375,33,13.824,8.32924,43.29234,493,,,,
2021-06-18 13:57:21 CET,143,25.9375,32,14.097,8.32924,41.40112,493,,,,
2021-06-18 13:57:41 CET,144,25.9375,32,13.48,8.32924,40.85173,492,,,,
2021-06-18 13:58:00 CET,145,25.9375,32,13.776,8.31108,42.90658,495,,,,
2021-06-18 13:58:20 CET,146,25.9375,32,12.23,8.33378,39.0779,493,,,,
2021-06-18 13:58:39 CET,147,26,32,13.074,8.32016,41.21708,491,,,,
2021-06-18 13:58:59 CET,148,26,32,12.983,8.3247,43.87824,490,,,,
2021-06-18 13:59:18 CET,149,26,32,13.554,8.32016,42.14641,491,,,,
2021-06-18 13:59:38 CET,150,25.9375,32,13.552,8.32016,43.29234,489,,,,
2021-06-18 13:59:57 CET,151,25.9375,32,13.744,8.32924,45.07656,485,,,,
2021-06-18 14:00:17 CET,152,25.9375,31,14.209,8.3247,46.31137,485,,,,
2021-06-18 14:00:36 CET,153,25.9375,32,13.992,8.32924,47.36906,481,,,,
2021-06-18 14:00:56 CET,154,25.9375,35,12.887,8.3247,44.47295,468,,,,
2021-06-18 14:01:15 CET,155,25.9375,32,13.087,8.31562,44.27369,485,,,,
2021-06-18 14:01:35 CET,156,25.875,32,13.864,8.3247,47.5838,481,,,,
2021-06-18 14:01:54 CET,157,25.875,32,12.991,8.3247,48.89525,479,,,,
2021-06-18 14:02:14 CET,158,25.875,32,12.599,8.32016,46.94282,479,,,,
2021-06-18 14:02:33 CET,159,25.875,32,13.608,8.3247,50.70677,480,,,,
2021-06-18 14:02:53 CET,160,25.875,32,11.878,8.32016,47.79965,480,,,,
2021-06-18 14:03:12 CET,161,25.875,31,13.608,8.2793,50.70677,480,,,,
2021-06-18 14:03:32 CET,162,25.9375,32,13.2,8.3474,51.64046,475,,,,
2021-06-18 14:03:51 CET,163,25.9375,31,14.209,8.33832,50.47631,475,,,,
2021-06-18 14:04:11 CET,164,25.875,32,13.68,8.32924,47.1554,480,,,,
2021-06-18 14:04:30 CET,165,25.9375,32,13.368,8.3247,46.73124,478,,,,
2021-06-18 14:04:50 CET,166,25.875,32,13.608,8.302,47.79965,480,,,,
2021-06-18 14:05:09 CET,167,25.875,32,10.14,8.33378,47.5838,479,,,,
2021-06-18 14:05:29 CET,168,25.875,32,13.328,8.33378,46.94282,479,,,,
2021-06-18 14:05:49 CET,169,25.875,32,13.143,8.3247,44.07547,482,,,,
2021-06-18 14:06:08 CET,170,25.875,31,13.119,8.32924,48.67394,478,,,,
2021-06-18 14:06:28 CET,171,25.875,32,19.888,8.34286,49.56601,475,,,,
2021-06-18 14:06:47 CET,172,25.875,31,7.024,8.31562,47.79965,478,,,,
2021-06-18 14:07:07 CET,173,25.875,31,11.734,8.32924,49.79186,477,,,,
2021-06-18 14:07:27 CET,174,25.875,31,12.423,8.30654,50.24697,477,,,,
2021-06-18 14:07:46 CET,175,25.875,31,11.245,8.32924,50.70677,474,,,,
2021-06-18 14:08:06 CET,176,25.875,31,13.504,8.32924,51.17122,486,,,,
2021-06-18 14:08:26 CET,177,25.875,31,13.159,8.33378,50.93842,474,,,,
2021-06-18 14:08:45 CET,178,25.875,31,13.296,8.33378,50.47631,476,,,,
2021-06-18 14:09:05 CET,179,25.875,31,13.952,8.32924,48.23458,475,,,,
2021-06-18 14:09:24 CET,180,25.8125,31,13.208,8.32016,49.56601,476,,,,
2021-06-18 14:09:44 CET,181,25.875,31,12.623,8.36101,49.34127,475,,,,
2021-06-18 14:10:03 CET,182,25.8125,31,15.947,8.32924,51.17122,471,,,,
2021-06-18 14:10:23 CET,183,25.8125,31,12.11,8.32016,49.34127,471,,,,
2021-06-18 14:10:42 CET,184,25.8125,34,14.697,8.32016,55.31633,467,,,,
2021-06-18 14:11:39 CET,185,25.9375,31,13.44,8.3247,55.31633,471,,,,
2021-06-18 14:11:59 CET,186,25.875,31,13.6,8.33832,54.30836,469,,,,
2021-06-18 14:12:18 CET,187,25.875,31,13.872,8.33378,54.55841,470,,,,
2021-06-18 14:12:38 CET,188,25.8125,31,14.209,8.32924,57.92877,468,,,,
2021-06-18 14:12:57 CET,189,25.875,31,13.504,8.33832,58.73916,469,,,,
2021-06-18 14:13:17 CET,190,25.8125,31,13.424,8.33832,57.39546,471,,,,
2021-06-18 14:13:36 CET,191,25.875,31,13.6,8.33378,58.46766,464,,,,
2021-06-18 14:13:56 CET,192,25.8125,31,16.74,8.33832,57.92877,465,,,,
2021-06-18 14:14:15 CET,193,25.8125,31,16.491,8.33832,57.92877,465,,,,
2021-06-18 14:14:35 CET,194,25.8125,31,17.413,8.32924,56.3452,467,,,,
2021-06-18 14:14:55 CET,195,25.875,31,14.145,8.33378,55.31633,467,,,,
2021-06-18 14:15:51 CET,196,25.8125,31,13.768,8.3247,54.30836,466,,,,
2021-06-18 14:16:11 CET,197,25.875,31,13.56,8.37463,57.13083,465,,,,
2021-06-18 14:16:30 CET,198,25.875,31,13.167,8.32016,57.13083,466,,,,
2021-06-18 14:16:50 CET,199,25.8125,31,13.232,8.33378,55.06236,464,,,,
2021-06-18 14:17:47 CET,200,25.8125,33,13.608,8.33832,43.87824,448,,,,
2021-06-18 14:18:06 CET,201,25.8125,30,13.768,8.3247,53.81205,466,,,,
2021-06-18 14:18:26 CET,202,25.8125,31,13.608,8.35194,41.95867,470,,,,
2021-06-18 14:18:45 CET,203,25.8125,30,13.087,8.36101,51.64046,466,,,,
2021-06-18 14:19:05 CET,204,25.8125,30,10.813,8.34286,56.08595,466,,,,
2021-06-18 14:19:25 CET,205,25.75,30,13.416,8.42003,54.80974,466,,,,
2021-06-18 14:19:44 CET,206,25.8125,30,18.542,8.33378,55.06236,465,,,,
2021-06-18 14:20:04 CET,207,25.8125,30,14.345,8.33378,55.82808,459,,,,
2021-06-18 14:21:00 CET,208,25.8125,30,14.265,8.3474,57.39546,464,,,,
2021-06-18 14:21:20 CET,209,25.8125,30,13.159,8.33378,56.08595,465,,,,
2021-06-18 14:21:39 CET,210,25.75,30,13.792,8.3474,55.06236,464,,,,
2021-06-18 14:21:59 CET,211,25.8125,30,13.984,8.34286,58.46766,467,,,,
2021-06-18 14:22:18 CET,212,25.875,30,13.352,8.32924,58.73916,464,,,,
2021-06-18 14:22:38 CET,213,25.75,30,10.164,8.33378,59.28642,464,,,,
2021-06-18 14:22:57 CET,214,25.8125,30,14.057,8.33832,62.40035,464,,,,
2021-06-18 14:23:17 CET,215,25.8125,30,13.24,8.32924,61.82086,457,,,,
2021-06-18 14:23:36 CET,216,25.8125,30,11.349,8.32924,66.94572,459,,,,
2021-06-18 14:23:56 CET,217,25.8125,30,14.121,8.27476,67.57928,457,,,,
2021-06-18 14:24:15 CET,218,25.75,30,13.944,8.42911,72.55155,455,,,,
2021-06-18 14:24:35 CET,219,25.8125,31,13.968,8.33378,71.18662,443,,,,
2021-06-18 14:24:54 CET,220,25.8125,29,12.951,8.33832,67.26167,458,,,,
2021-06-18 14:25:14 CET,221,25.8125,29,16.067,8.33378,67.26167,458,,,,
2021-06-18 14:25:33 CET,222,25.75,29,13.6,8.32016,65.39067,459,,,,
2021-06-18 14:25:53 CET,223,25.75,29,13.055,8.33378,62.10984,460,,,,
2021-06-18 14:26:13 CET,224,25.75,29,13.167,8.32924,59.0121,463,,,,
2021-06-18 14:26:32 CET,225,25.75,29,13.304,8.33832,57.66143,463,,,,
2021-06-18 14:26:51 CET,226,25.75,29,12.535,8.33832,57.39546,464,,,,
2021-06-18 14:27:11 CET,227,25.75,29,15.418,8.3474,52.59333,463,,,,
2021-06-18 14:27:31 CET,228,25.8125,29,12.895,8.32016,50.70677,469,,,,
2021-06-18 14:27:50 CET,229,25.75,29,13.127,8.33832,50.70677,469,,,,
2021-06-18 14:28:10 CET,230,25.75,29,12.358,8.3247,50.70677,468,,,,
2021-06-18 14:28:29 CET,231,25.75,29,13.031,8.33378,48.01657,471,,,,
2021-06-18 14:28:49 CET,232,25.75,29,14.033,8.32016,45.89562,470,,,,
2021-06-18 14:29:08 CET,233,25.75,29,11.918,8.33378,44.67315,474,,,,
2021-06-18 14:29:28 CET,234,25.75,28,13.752,8.32924,43.48665,475,,,,
2021-06-18 14:29:48 CET,235,25.75,28,7.545,8.32924,46.73124,471,,,,
2021-06-18 14:30:07 CET,236,25.75,28,13.904,8.33378,50.70677,465,,,,
2021-06-18 14:30:27 CET,237,25.75,28,14.705,8.32924,50.93842,466,,,,
2021-06-18 14:30:46 CET,238,25.8125,28,17.749,8.32924,54.55841,464,,,,
2021-06-18 14:31:06 CET,239,25.75,28,15.066,8.32016,53.81205,467,,,,
2021-06-18 14:31:26 CET,240,25.75,28,13.6,8.28384,54.55841,464,,,,
2021-06-18 14:31:45 CET,241,25.75,28,11.878,8.32924,58.46766,463,,,,
2021-06-18 14:32:05 CET,242,25.6875,28,13.392,8.3247,55.31633,464,,,,
2021-06-18 14:33:01 CET,243,25.6875,28,12.35,8.32924,54.80974,464,,,,
2021-06-18 14:33:21 CET,244,25.75,28,13.175,8.33378,55.06236,469,,,,
2021-06-18 14:34:17 CET,245,25.75,28,12.927,8.3247,56.86761,463,,,,
2021-06-18 14:34:37 CET,246,25.75,28,12.847,8.33378,56.08595,455,,,,
2021-06-18 14:34:56 CET,247,25.75,28,13.055,8.34286,58.73916,461,,,,
2021-06-18 14:35:16 CET,248,25.75,28,13.48,8.3247,55.82808,461,,,,
2021-06-18 14:35:35 CET,249,25.6875,29,13.143,8.33378,57.92877,448,,,,
2021-06-18 14:35:55 CET,250,25.6875,28,16.427,8.32924,57.66143,463,,,,
2021-06-18 14:36:15 CET,251,25.6875,28,13.544,8.23845,54.30836,464,,,,
2021-06-18 14:36:34 CET,252,25.6875,28,17.116,8.28838,55.82808,461,,,,
2021-06-18 14:36:54 CET,253,25.75,28,13.175,8.36101,55.06236,462,,,,
2021-06-18 14:37:13 CET,254,25.6875,28,13.48,8.32924,58.46766,458,,,,
2021-06-18 14:37:33 CET,255,25.75,28,13.52,8.32924,59.56226,459,,,,
2021-06-18 14:37:52 CET,256,25.75,28,13.392,8.33378,60.11809,448,,,,
2021-06-18 14:38:12 CET,257,25.75,28,13.127,8.32924,60.67979,458,,,,
2021-06-18 14:38:31 CET,258,25.75,28,12.679,8.3247,62.69238,449,,,,
2021-06-18 14:38:51 CET,259,25.75,28,11.566,8.32924,66.00774,455,,,,
2021-06-18 14:39:10 CET,260,25.6875,28,4.99,8.32924,67.26167,451,,,,
2021-06-18 14:39:30 CET,261,25.75,28,13.2,8.30654,79.44981,445,,,,
2021-06-18 14:40:27 CET,262,25.75,28,12.503,8.32924,82.17494,445,,,,
2021-06-18 14:40:46 CET,263,25.75,28,12.671,8.3247,81.77922,443,,,,
2021-06-18 14:41:06 CET,264,25.75,28,13.88,8.3247,81.38573,444,,,,
2021-06-18 14:41:25 CET,265,25.6875,28,11.734,8.32016,80.21787,443,,,,
2021-06-18 14:41:45 CET,266,25.6875,28,12.623,8.3247,79.83282,447,,,,
2021-06-18 14:42:05 CET,267,25.6875,29,12.887,8.3474,57.92877,448,,,,
2021-06-18 14:42:24 CET,268,25.6875,28,13.56,8.32016,79.44981,444,,,,
2021-06-18 14:42:44 CET,269,25.6875,28,14.177,8.32924,79.44981,446,,,,
2021-06-18 14:43:03 CET,270,25.6875,28,12.19,8.31108,79.44981,447,,,,
2021-06-18 14:43:23 CET,271,25.6875,28,14.073,8.33378,81.77922,447,,,,
2021-06-18 14:44:19 CET,272,25.6875,28,11.958,8.33832,92.80393,435,,,,
2021-06-18 14:44:39 CET,273,25.6875,27,13.44,8.32016,82.17494,446,,,,
2021-06-18 14:44:59 CET,274,25.6875,27,12.991,8.31108,83.3749,444,,,,
2021-06-18 14:45:55 CET,275,25.625,27,12.895,8.32924,73.59457,447,,,,
2021-06-18 14:46:15 CET,276,25.625,27,13.736,8.32924,78.31316,448,,,,
2021-06-18 14:46:35 CET,277,25.6875,27,13.039,8.32016,77.56561,444,,,,
2021-06-18 14:46:54 CET,278,25.625,27,12.975,8.32016,82.97275,445,,,,
2021-06-18 14:47:14 CET,279,25.6875,27,13.208,8.3247,85.83462,444,,,,
2021-06-18 14:47:33 CET,280,25.6875,27,16.379,8.32924,81.38573,443,,,,
2021-06-18 14:47:53 CET,281,25.6875,27,11.982,8.11588,85.00572,443,,,,
2021-06-18 14:48:13 CET,282,25.6875,27,16.596,8.32924,79.44981,444,,,,
2021-06-18 14:48:32 CET,283,25.625,27,13.296,8.3247,85.83462,444,,,,
2021-06-18 14:48:52 CET,284,25.6875,27,13.127,8.32924,84.59469,442,,,,
2021-06-18 14:49:11 CET,285,25.6875,27,12.991,8.32016,83.77934,445,,,,
2021-06-18 14:49:31 CET,286,25.6875,27,9.547,8.33832,85.00572,443,,,,
2021-06-18 14:49:50 CET,287,25.6875,27,12.423,8.32016,85.41911,442,,,,
2021-06-18 14:50:47 CET,288,25.6875,27,12.879,8.32924,83.3749,438,,,,
2021-06-18 14:51:06 CET,289,25.625,27,12.879,8.31562,86.67262,439,,,,
2021-06-18 14:51:26 CET,290,25.6875,27,12.366,8.31562,87.94698,437,,,,
2021-06-18 14:52:22 CET,291,25.625,26,12.102,8.33832,66.63145,442,,,,
2021-06-18 14:52:42 CET,292,25.625,27,13.264,8.3247,88.80836,437,,,,
2021-06-18 14:53:01 CET,293,25.625,27,11.83,8.32016,83.77934,442,,,,
2021-06-18 14:53:21 CET,294,25.625,26,14.073,8.34286,86.67262,439,,,,
2021-06-18 14:53:40 CET,295,25.625,27,14.185,8.32016,93.26026,438,,,,
2021-06-18 14:54:37 CET,296,25.625,27,13.808,8.3247,105.53684,432,,,,
2021-06-18 14:54:56 CET,297,25.625,27,13.392,8.3247,98.45115,418,,,,
2021-06-18 14:55:16 CET,298,25.625,27,14.057,8.32016,90.11816,432,,,,
2021-06-18 14:55:35 CET,299,25.625,29,12.847,8.3247,73.94593,417,,,,
2021-06-18 14:55:55 CET,300,25.625,27,12.895,8.36555,74.29922,432,,,,
2021-06-18 14:56:14 CET,301,25.625,27,12.423,8.33378,95.11119,432,,,,
2021-06-18 14:56:34 CET,302,25.625,27,13.208,8.302,97.00373,432,,,,
2021-06-18 14:56:56 CET,303,25.625,29,12.951,8.32924,69.85047,421,,,,
2021-06-18 14:57:17 CET,304,25.625,27,13.079,8.32924,89.24258,434,,,,
2021-06-18 14:57:37 CET,305,25.625,27,13.055,8.32016,91.44991,432,,,,
2021-06-18 14:58:33 CET,306,25.625,26,15.186,8.30654,88.37643,432,,,,
2021-06-18 14:58:52 CET,307,25.625,26,12.935,8.35647,62.98596,435,,,,
2021-06-18 14:59:12 CET,308,25.625,26,12.895,8.35647,64.77996,433,,,,
2021-06-18 14:59:31 CET,309,25.625,26,13.24,8.31108,103.4551,430,,,,
2021-06-18 14:59:51 CET,310,25.625,26,13.127,8.32016,92.80393,432,,,,
2021-06-18 15:00:10 CET,311,25.5625,26,13.944,8.32924,93.71913,432,,,,
2021-06-18 15:00:30 CET,312,25.5625,26,10.853,8.32016,91.44991,433,,,,
2021-06-18 15:00:49 CET,313,25.5625,26,12.983,8.32016,86.25246,432,,,,
2021-06-18 15:01:09 CET,314,25.5625,26,14.545,8.32016,90.11816,432,,,,
2021-06-18 15:01:28 CET,315,25.5625,26,13.392,8.32016,84.18591,432,,,,
2021-06-18 15:01:48 CET,316,25.5625,26,12.943,8.33378,90.11816,433,,,,
2021-06-18 15:02:07 CET,317,25.5625,26,11.397,8.32016,88.80836,432,,,,
