created_at,entry_id,Temp,Turbidity,Dissolved O2,pH,Ammonia,Nitrate
2021-06-18 12:32:16 CET,53,25.125,17,0,8.40641,34.09807,173
2021-06-18 12:32:35 CET,54,25.1875,19,0,8.40641,36.41423,165
2021-06-18 12:32:55 CET,55,25.1875,19,0,8.40641,38.05461,170
2021-06-18 12:33:15 CET,56,25.125,19,0,8.54259,40.48995,167
2021-06-18 12:34:11 CET,57,25.1875,19,0,8.40641,43.29234,173
2021-06-18 12:34:31 CET,58,25.125,21,0,8.42911,44.07547,164
2021-06-18 12:35:27 CET,59,25.1875,20,0,8.40641,47.79965,170
2021-06-18 12:35:47 CET,60,25.1875,21,0,8.40641,47.1554,170
2021-06-18 12:36:06 CET,61,25.125,22,0,8.40641,42.33503,172
2021-06-18 12:36:26 CET,62,25.125,22,0,8.41095,50.70677,159
2021-06-18 12:36:46 CET,63,25.125,21,0,8.40641,51.17122,171
2021-06-18 12:37:05 CET,64,25.1875,21,0,8.40187,50.70677,171
2021-06-18 12:37:24 CET,65,25.1875,22,0,8.40641,43.87824,171
2021-06-18 12:37:44 CET,66,25.1875,22,0,8.40641,49.56601,163
2021-06-18 12:38:04 CET,67,25.1875,21,0,8.40641,51.17122,159
2021-06-18 12:38:23 CET,68,25.1875,21,0,8.40641,50.93842,144
2021-06-18 12:38:43 CET,69,25.125,21,0,8.41095,48.67394,163
2021-06-18 12:39:40 CET,70,25.1875,19,0,8.40187,48.67394,173
2021-06-18 12:39:59 CET,71,25.1875,19,0,8.42911,40.85173,172
2021-06-18 12:40:19 CET,72,25.125,19,0,8.41095,48.23458,166
2021-06-18 12:41:15 CET,73,25.125,18,0,8.40641,54.55841,169
2021-06-18 12:41:35 CET,74,25.125,19,0,8.40641,58.73916,160
2021-06-18 12:41:54 CET,75,25.125,20,0,8.40641,57.92877,169
2021-06-18 12:42:14 CET,76,25.1875,20,0,8.40641,50.47631,176
2021-06-18 12:43:10 CET,77,25.1875,20,0,8.40641,62.98596,115
2021-06-18 12:43:30 CET,78,25.125,21,0,8.40641,63.87587,157
2021-06-18 12:43:49 CET,79,25.125,20,0,8.40641,65.39067,167
2021-06-18 12:44:09 CET,80,25.1875,21,0,8.40641,66.63145,158
2021-06-18 12:44:29 CET,81,25.125,21,0,8.40641,55.82808,170
2021-06-18 12:44:48 CET,82,25.125,23,0,8.40641,68.21968,165
2021-06-18 12:45:08 CET,83,25.1875,22,0,8.40187,64.17569,162
2021-06-18 12:45:27 CET,84,25.125,22,0,8.45634,68.21968,165
2021-06-18 12:45:47 CET,85,25.1875,22,0,8.41095,67.26167,162
2021-06-18 12:46:06 CET,86,25.125,21,0,8.40641,62.40035,162
2021-06-18 12:47:03 CET,87,25.1875,20,0,8.41095,59.83945,170
2021-06-18 12:47:22 CET,88,25.1875,20,0,8.41095,63.57769,163
2021-06-18 12:47:42 CET,89,25.1875,21,0,8.67424,65.69839,162
2021-06-18 12:48:02 CET,90,25.125,21,0,8.40641,64.17569,163
2021-06-18 12:48:21 CET,91,25.1875,20,0,8.40641,64.77996,162
2021-06-18 12:48:41 CET,92,25.125,21,0,8.40641,54.55841,162
2021-06-18 12:49:01 CET,93,25.125,20,0,8.41549,57.13083,163
2021-06-18 12:49:20 CET,94,25.1875,20,0,8.40641,55.57155,176
2021-06-18 12:49:40 CET,95,25.1875,20,0,8.40641,50.93842,176
2021-06-18 12:50:00 CET,96,25.1875,21,0,8.40641,61.24734,165
2021-06-18 12:50:19 CET,97,25.1875,21,0,8.40641,47.36906,157
2021-06-18 12:50:39 CET,98,25.1875,23,0,8.40641,43.48665,176
2021-06-18 12:51:35 CET,99,25.1875,21,0,8.40641,39.60093,176
2021-06-18 12:52:32 CET,100,25.1875,21,0,8.40641,40.85173,176
2021-06-18 12:52:51 CET,101,25.1875,21,0,8.39279,38.90527,158
2021-06-18 12:53:11 CET,102,25.125,20,0,8.41095,42.33503,171
2021-06-18 12:53:30 CET,103,25.125,21,0,8.41095,41.77191,170
2021-06-18 12:54:27 CET,104,25.1875,18,0,8.40641,44.47295,175
2021-06-18 12:54:47 CET,105,25.1875,18,0,8.40641,37.88696,172
2021-06-18 12:55:06 CET,106,25.125,18,0,8.42003,41.03395,166
2021-06-18 12:55:26 CET,107,25.1875,17,0,8.41095,45.89562,166
2021-06-18 12:55:45 CET,108,25.125,17,0,8.40641,46.73124,173
2021-06-18 12:56:05 CET,109,25.1875,15,0,8.41095,47.5838,165
2021-06-18 12:56:25 CET,110,25.1875,17,0,8.40641,45.27983,175
2021-06-18 12:56:45 CET,111,25.125,19,0,8.40641,46.94282,166
2021-06-18 12:57:04 CET,112,25.1875,19,0,8.40641,41.03395,176
2021-06-18 12:57:24 CET,113,25.125,19,0,8.41095,47.5838,176
2021-06-18 12:57:43 CET,114,25.1875,21,0,8.40641,49.34127,156
2021-06-18 12:58:03 CET,115,25.1875,20,0,8.41095,41.03395,174
2021-06-18 12:58:22 CET,116,25.1875,22,0,8.41095,46.10301,176
2021-06-18 12:58:42 CET,117,25.1875,21,0,8.41095,45.68933,163
2021-06-18 12:59:39 CET,118,25.1875,20,0,8.41095,46.73124,174
2021-06-18 12:59:59 CET,119,25.125,21,0,8.41095,47.36906,167
2021-06-18 13:00:55 CET,120,25.1875,18,0,8.41095,43.48665,177
2021-06-18 13:01:15 CET,121,25.1875,19,0,8.40641,42.90658,169
2021-06-18 13:01:35 CET,122,25.1875,18,0,8.40641,33.07315,192
2021-06-18 13:01:54 CET,123,25.1875,17,0,8.41095,38.90527,176
2021-06-18 13:10:46 CET,124,25.1875,5,0,8.41095,34.6994,176
2021-06-18 13:11:06 CET,125,25.1875,6,0,8.42911,34.09807,163
2021-06-18 13:11:26 CET,126,25.25,7,0,8.41549,32.92952,176
2021-06-18 13:11:45 CET,127,25.1875,8,0,8.40641,32.36183,176
2021-06-18 13:12:05 CET,128,25.25,10,0,8.40641,30.45811,176
2021-06-18 13:13:01 CET,129,25.25,7,0,8.40641,38.22308,172
2021-06-18 13:14:35 CET,130,25.25,5,0,8.40641,41.40112,167
2021-06-18 13:14:54 CET,131,25.25,5,0,8.43818,39.0779,176
2021-06-18 13:15:14 CET,132,25.1875,4,0,8.29292,33.80169,174
2021-06-18 13:16:10 CET,133,25.1875,-1,0,8.40641,42.71509,172
2021-06-18 13:16:30 CET,134,25.1875,0,0,8.40641,37.06082,171
2021-06-18 13:16:50 CET,135,25.25,3,0,8.40187,43.87824,162
2021-06-18 13:17:10 CET,136,25.25,5,0,8.40641,43.48665,163
2021-06-18 13:17:29 CET,137,25.25,7,0,8.40641,37.88696,176
2021-06-18 13:17:49 CET,138,25.25,6,0,8.44726,34.85156,176
2021-06-18 13:18:08 CET,139,25.1875,8,0,8.40641,27.47425,177
2021-06-18 13:18:27 CET,140,25.25,9,0,8.40641,26.77938,203
2021-06-18 13:19:24 CET,141,25.25,7,0,8.40641,22.80077,177
2021-06-18 13:19:43 CET,142,25.25,4,0,8.41095,24.80756,195
2021-06-18 13:20:03 CET,143,25.25,4,0,8.40641,28.67667,176
2021-06-18 13:20:22 CET,144,25.25,3,0,8.40641,28.80005,176
2021-06-18 13:20:42 CET,145,25.25,1,0,8.41549,30.45811,175
2021-06-18 13:21:01 CET,146,25.25,4,0,8.39279,28.67667,174
2021-06-18 13:21:21 CET,147,25.25,3,0,8.40641,28.92401,173
2021-06-18 13:21:40 CET,148,25.3125,1,0,8.40641,31.6673,171
2021-06-18 13:22:00 CET,149,25.3125,-1,0,8.40641,35.15807,162
2021-06-18 13:22:19 CET,150,25.25,-4,0,8.38825,37.88696,171
2021-06-18 13:22:39 CET,151,25.25,-3,0,8.40641,31.80491,173
2021-06-18 13:22:58 CET,152,25.25,-4,0,8.40641,32.36183,171
2021-06-18 13:23:18 CET,153,25.3125,-3,0,8.40187,33.9495,175
2021-06-18 13:24:14 CET,154,25.25,-2,0,8.42911,38.05461,170
2021-06-18 13:24:34 CET,155,25.25,-1,0,8.40641,33.80169,163
2021-06-18 13:24:53 CET,156,25.25,2,0,8.40641,32.92952,172
2021-06-18 13:25:13 CET,157,25.25,0,0,8.42003,36.25454,161
2021-06-18 13:25:33 CET,158,25.25,0,0,8.40641,34.6994,170
2021-06-18 13:25:52 CET,159,25.25,0,0,8.40641,39.95395,169
2021-06-18 13:26:12 CET,160,25.3125,-1,0,8.40641,43.87824,169
2021-06-18 13:26:31 CET,161,25.3125,0,0,8.40641,37.06082,169
2021-06-18 13:26:51 CET,162,25.3125,-1,0,8.40641,43.29234,157
2021-06-18 13:27:11 CET,163,25.3125,-2,0,8.40641,36.57472,166
2021-06-18 13:27:30 CET,164,25.3125,1,0,8.40641,36.25454,161
2021-06-18 13:27:50 CET,165,25.3125,1,0,8.40641,39.777,167
2021-06-18 13:28:09 CET,166,25.3125,2,0,8.40641,39.95395,169
2021-06-18 13:28:29 CET,167,25.3125,2,0,8.40641,48.23458,166
2021-06-18 13:28:48 CET,168,25.3125,3,0,8.40641,38.05461,166
2021-06-18 13:29:08 CET,169,25.3125,5,0,8.40641,41.21708,165
2021-06-18 13:29:28 CET,170,25.25,6,0,8.40641,49.34127,166
2021-06-18 13:29:47 CET,171,25.25,7,0,8.40641,47.5838,163
2021-06-18 13:30:07 CET,172,25.3125,8,0,8.41095,42.14641,164
2021-06-18 13:30:26 CET,173,25.375,9,0,8.40641,48.23458,176
2021-06-18 13:30:46 CET,174,25.3125,10,0,8.40641,53.07707,157
2021-06-18 13:31:05 CET,175,25.3125,10,0,8.40641,55.06236,163
2021-06-18 13:31:25 CET,176,25.3125,10,0,8.17944,55.82808,156
2021-06-18 13:32:21 CET,177,25.375,10,0,8.39733,57.92877,161
2021-06-18 13:32:41 CET,178,25.3125,11,0,8.40641,47.79965,162
2021-06-18 13:33:01 CET,179,25.3125,12,0,8.40641,56.3452,163
2021-06-18 13:33:21 CET,180,25.3125,12,0,8.40641,58.73916,154
2021-06-18 13:33:40 CET,181,25.3125,13,0,8.40641,62.40035,156
2021-06-18 13:34:00 CET,182,25.3125,13,0,8.40641,60.39819,163
2021-06-18 13:34:20 CET,183,25.3125,12,0,8.40641,59.28642,162
2021-06-18 13:34:39 CET,184,25.375,14,0,8.4518,56.86761,163
2021-06-18 13:34:59 CET,185,25.3125,14,0,8.40187,59.56226,161
2021-06-18 13:35:19 CET,186,25.25,15,0,8.40641,60.11809,148
2021-06-18 13:35:38 CET,187,25.3125,14,0,8.41095,58.19747,162
2021-06-18 13:35:58 CET,188,25.3125,15,0,8.40641,64.77996,174
2021-06-18 13:36:17 CET,189,25.3125,18,0,8.40641,62.98596,160
2021-06-18 13:36:37 CET,190,25.3125,20,0,8.39733,50.70677,162
2021-06-18 13:36:57 CET,191,25.3125,21,0,8.40641,60.39819,154
2021-06-18 13:37:16 CET,192,25.25,22,0,8.41095,54.80974,150
2021-06-18 13:37:36 CET,193,25.25,23,0,8.42003,52.83459,160
2021-06-18 13:37:55 CET,194,25.25,24,0,8.48358,56.3452,160
2021-06-18 13:38:15 CET,195,25.3125,26,0,8.3474,62.98596,154
2021-06-18 13:38:34 CET,196,25.25,25,0,8.42911,62.98596,160
2021-06-18 13:38:54 CET,197,25.3125,26,0,8.40641,55.57155,171
2021-06-18 13:39:13 CET,198,25.3125,27,0,8.40641,51.87685,160
2021-06-18 13:39:33 CET,199,25.3125,27,0,8.40641,66.63145,160
2021-06-18 13:39:52 CET,200,25.3125,27,0,8.40641,55.31633,158
2021-06-18 13:40:12 CET,201,25.25,27,0,8.40641,66.31876,159
2021-06-18 13:40:31 CET,202,25.25,27,0,8.40641,65.08449,158
2021-06-18 13:40:51 CET,203,25.3125,27,0,8.40641,53.07707,159
2021-06-18 13:41:10 CET,204,25.25,27,0,8.40641,67.89865,157
2021-06-18 13:41:30 CET,205,25.3125,27,0,8.40641,68.21968,150
2021-06-18 13:41:49 CET,206,25.3125,25,0,8.40641,67.57928,159
2021-06-18 13:42:46 CET,207,25.3125,26,0,8.42003,68.21968,154
2021-06-18 13:43:05 CET,208,25.3125,27,0,8.40641,54.30836,159
2021-06-18 13:43:25 CET,209,25.3125,27,0,8.40641,55.82808,160
2021-06-18 13:43:44 CET,210,25.375,28,0,8.41549,57.39546,159
2021-06-18 13:44:04 CET,211,25.3125,29,0,8.35647,71.18662,149
2021-06-18 13:44:23 CET,212,25.3125,28,0,8.40641,71.52512,148
2021-06-18 13:44:43 CET,213,25.3125,28,0,8.41095,55.06236,157
2021-06-18 13:45:02 CET,214,25.3125,29,0,8.41095,60.39819,156
2021-06-18 13:45:22 CET,215,25.25,29,0,8.41095,70.18184,147
2021-06-18 13:45:41 CET,216,25.3125,28,0,8.40641,71.86549,146
2021-06-18 13:46:01 CET,217,25.3125,26,0,8.41095,69.85047,155
2021-06-18 13:46:20 CET,218,25.3125,28,0,8.39279,57.39546,155
2021-06-18 13:46:40 CET,219,25.3125,26,0,8.40641,70.51501,154
2021-06-18 13:47:00 CET,220,25.3125,26,0,8.42911,57.66143,159
2021-06-18 13:47:19 CET,221,25.3125,27,0,8.41095,71.18662,148
2021-06-18 13:47:39 CET,222,25.3125,26,0,8.40641,69.19298,158
2021-06-18 13:47:58 CET,223,25.3125,28,0,8.40641,69.52084,155
2021-06-18 13:48:18 CET,224,25.25,27,0,8.44726,55.06236,155
2021-06-18 13:48:37 CET,225,25.25,27,0,8.40641,66.00774,157
2021-06-18 13:48:57 CET,226,25.3125,29,0,8.40641,68.54236,160
2021-06-18 13:49:16 CET,227,25.25,29,0,8.40641,66.31876,154
2021-06-18 13:49:36 CET,228,25.25,29,0,8.42911,66.31876,146
2021-06-18 13:49:55 CET,229,25.25,30,0,8.41549,66.31876,155
2021-06-18 13:50:15 CET,230,25.25,29,0,8.40187,67.26167,144
2021-06-18 13:51:11 CET,231,25.1875,28,0,8.41549,59.0121,158
2021-06-18 13:51:30 CET,232,25.25,30,0,8.41549,50.70677,146
2021-06-18 13:51:50 CET,233,25.25,29,0,8.41095,50.70677,155
2021-06-18 13:52:09 CET,234,25.25,30,0,8.41549,49.34127,154
2021-06-18 13:52:29 CET,235,25.1875,28,0,8.42003,57.92877,152
2021-06-18 13:52:48 CET,236,25.1875,28,0,8.40641,72.89737,149
2021-06-18 13:53:08 CET,237,25.25,30,0,8.40641,57.13083,147
2021-06-18 13:53:27 CET,238,25.25,30,0,8.41095,77.56561,144
2021-06-18 13:53:47 CET,239,25.25,30,0,8.40641,80.99436,138
2021-06-18 13:54:06 CET,240,25.1875,30,0,8.41095,66.00774,144
2021-06-18 13:54:26 CET,241,25.1875,30,0,8.41095,91.89874,144
2021-06-18 13:54:45 CET,242,25.1875,29,0,8.41549,80.6051,142
2021-06-18 13:55:05 CET,243,25.1875,31,0,8.40641,92.80393,134
2021-06-18 13:55:24 CET,244,25.1875,30,0,8.41095,110.95216,133
2021-06-18 13:55:44 CET,245,25.1875,30,0,8.41549,110.39673,141
2021-06-18 13:56:03 CET,246,25.1875,29,0,8.40641,83.77934,141
2021-06-18 13:56:23 CET,247,25.1875,30,0,8.41549,107.66618,131
2021-06-18 13:56:42 CET,248,25.1875,29,0,8.42911,74.29922,141
2021-06-18 13:57:02 CET,249,25.125,29,0,8.42003,79.44981,146
2021-06-18 13:57:22 CET,250,25.125,29,0,8.39733,95.11119,139
2021-06-18 13:57:41 CET,251,25.125,29,0,8.40641,75.37052,143
2021-06-18 13:58:01 CET,252,25.125,29,0,8.42911,80.6051,138
2021-06-18 13:58:20 CET,253,25.125,29,0,8.42003,81.77922,138
2021-06-18 13:58:39 CET,254,25.125,30,0,8.42003,97.48347,139
2021-06-18 13:58:59 CET,255,25.125,30,0,8.43365,88.80836,129
2021-06-18 13:59:18 CET,256,25.125,29,0,8.42911,69.85047,140
2021-06-18 13:59:38 CET,257,25.125,30,0,8.42457,92.35011,132
2021-06-18 13:59:57 CET,258,25.125,27,0,8.42911,94.64462,142
2021-06-18 14:00:17 CET,259,25.125,29,0,8.42003,68.21968,175
2021-06-18 14:00:36 CET,260,25.125,29,0,8.43818,99.92301,137
2021-06-18 14:00:56 CET,261,25.125,29,0,8.42911,85.83462,143
2021-06-18 14:01:15 CET,262,25.0625,28,0,8.44726,87.09512,133
2021-06-18 14:01:35 CET,263,25.125,29,0,8.43365,68.86677,130
2021-06-18 14:01:55 CET,264,25.125,29,0,8.42003,82.17494,139
2021-06-18 14:02:14 CET,265,25.0625,27,0,8.43818,85.41911,141
2021-06-18 14:03:47 CET,266,25.125,27,0,8.4518,86.67262,140
2021-06-18 14:04:07 CET,267,25.0625,28,0,8.53805,92.35011,129
2021-06-18 14:04:26 CET,268,25.125,28,0,8.43818,70.51501,140
2021-06-18 14:04:46 CET,269,25.0625,29,0,8.41549,66.00774,131
2021-06-18 14:05:05 CET,270,25.0625,27,0,8.44272,93.26026,134
2021-06-18 14:05:25 CET,271,25,28,0,8.44726,75.37052,128
2021-06-18 14:05:44 CET,272,25.0625,28,0,8.43365,90.11816,129
2021-06-18 14:06:41 CET,273,25.0625,26,0,8.48358,91.44991,138
2021-06-18 14:07:01 CET,274,25,28,0,8.43365,66.63145,139
2021-06-18 14:07:20 CET,275,25,26,0,8.42457,88.80836,138
2021-06-18 14:07:40 CET,276,25.0625,28,0,8.43818,88.80836,131
2021-06-18 14:08:00 CET,277,25,28,0,8.43818,77.56561,141
2021-06-18 14:08:19 CET,278,25.0625,28,0,8.44726,68.21968,138
2021-06-18 14:08:39 CET,279,25.0625,27,0,8.4518,76.09438,138
2021-06-18 14:08:58 CET,280,25,27,0,8.4518,73.59457,142
2021-06-18 14:10:32 CET,281,25,26,0,8.96022,92.80393,139
2021-06-18 14:10:51 CET,282,25,28,0,8.43818,95.58038,141
2021-06-18 14:11:11 CET,283,25,28,0,8.4518,96.52668,123
2021-06-18 14:11:30 CET,284,25,28,0,8.4518,77.56561,140
2021-06-18 14:11:50 CET,285,25,26,0,8.43365,90.11816,138
2021-06-18 14:12:09 CET,286,25,28,0,8.44726,90.55969,141
2021-06-18 14:12:29 CET,287,25,28,0,8.48358,94.18064,136
2021-06-18 14:12:48 CET,288,25,27,0,8.44726,76.09438,138
2021-06-18 14:13:08 CET,289,25,28,0,8.45634,86.25246,138
2021-06-18 14:13:28 CET,290,25,28,0,8.48358,92.80393,139
2021-06-18 14:13:48 CET,291,24.9375,27,0,8.4518,69.85047,138
2021-06-18 14:14:07 CET,292,25,28,0,8.44726,94.64462,137
2021-06-18 14:14:27 CET,293,25,25,0,8.43365,99.42958,139
2021-06-18 14:14:47 CET,294,25,28,0,8.48358,95.58038,140
2021-06-18 14:15:07 CET,295,25,27,0,8.43818,95.58038,128
2021-06-18 14:15:26 CET,296,25,26,0,8.4518,97.00373,138
2021-06-18 14:15:46 CET,297,24.9375,27,0,8.44726,73.94593,136
2021-06-18 14:16:06 CET,298,24.9375,26,0,8.4518,76.09438,139
2021-06-18 14:16:25 CET,299,24.9375,27,0,8.44726,89.67915,129
2021-06-18 14:17:22 CET,300,24.9375,26,0,8.4518,92.80393,128
2021-06-18 14:18:56 CET,301,24.9375,25,0,8.43818,91.00358,140
2021-06-18 14:19:15 CET,302,24.875,26,0,8.50174,69.85047,141
2021-06-18 14:19:35 CET,303,24.875,27,0,8.48812,72.55155,133
2021-06-18 14:19:55 CET,304,24.9375,26,0,8.48358,79.44981,140
2021-06-18 14:20:15 CET,305,24.875,26,0,8.44726,74.65443,139
2021-06-18 14:20:35 CET,306,24.9375,25,0,8.48358,92.35011,135
2021-06-18 14:20:55 CET,307,24.9375,26,0,8.4518,76.09438,139
2021-06-18 14:21:15 CET,308,24.875,26,0,8.48358,92.35011,130
2021-06-18 14:21:34 CET,309,24.8125,26,0,8.48358,68.54236,139
2021-06-18 14:21:54 CET,310,24.875,26,0,8.44726,92.80393,145
2021-06-18 14:22:14 CET,311,24.875,26,0,8.4518,91.00358,132
2021-06-18 14:22:34 CET,312,24.9375,26,0,8.48358,85.83462,141
2021-06-18 14:22:54 CET,313,24.875,26,0,8.49266,85.41911,144
2021-06-18 14:23:14 CET,314,24.8125,24,0,8.4518,103.97121,135
2021-06-18 14:23:33 CET,315,24.8125,24,0,8.44726,90.11816,137
2021-06-18 14:23:53 CET,316,24.8125,26,0,8.48358,94.18064,128
2021-06-18 14:24:13 CET,317,24.8125,25,0,8.44726,99.42958,128
2021-06-18 14:24:33 CET,318,24.8125,23,0,8.4972,93.71913,137
2021-06-18 14:24:52 CET,319,24.8125,25,0,8.44726,97.48347,129
2021-06-18 14:25:12 CET,320,24.875,24,0,8.44726,103.4551,128
2021-06-18 14:25:32 CET,321,24.875,24,0,8.48358,92.80393,129
2021-06-18 14:25:52 CET,322,24.8125,25,0,8.45634,93.26026,138
2021-06-18 14:26:11 CET,323,24.8125,24,0,8.48358,94.64462,130
2021-06-18 14:26:31 CET,324,24.875,24,0,8.4518,73.24508,141
2021-06-18 14:26:51 CET,325,24.8125,24,0,8.48358,87.09512,130
2021-06-18 14:27:10 CET,326,24.8125,24,0,8.48358,83.77934,128
2021-06-18 14:27:30 CET,327,24.75,24,0,8.48358,81.38573,135
2021-06-18 14:27:50 CET,328,24.8125,24,0,8.44272,79.83282,128
2021-06-18 14:28:10 CET,329,24.8125,23,0,8.48358,79.06893,133
2021-06-18 14:29:06 CET,330,24.8125,22,0,8.48358,71.86549,143
2021-06-18 14:29:26 CET,331,24.8125,23,0,8.48358,76.09438,134
2021-06-18 14:29:45 CET,332,24.8125,23,0,8.44726,57.13083,144
2021-06-18 14:30:05 CET,333,24.8125,23,0,8.4518,75.73145,139
2021-06-18 14:30:25 CET,334,24.8125,23,0,8.4518,71.52512,134
2021-06-18 14:30:44 CET,335,24.875,23,0,8.48358,71.52512,133
2021-06-18 14:31:04 CET,336,24.8125,22,0,8.48358,72.55155,134
2021-06-18 14:31:24 CET,337,24.8125,23,0,8.50174,63.28105,134
2021-06-18 14:31:44 CET,338,24.8125,23,0,8.48358,58.73916,141
2021-06-18 14:32:03 CET,339,24.8125,21,0,8.49266,78.31316,140
2021-06-18 14:32:23 CET,340,24.8125,23,0,8.44726,73.59457,130
2021-06-18 14:32:42 CET,341,24.75,23,0,8.48358,79.44981,134
2021-06-18 14:33:02 CET,342,24.75,23,0,8.43818,75.37052,137
2021-06-18 14:33:22 CET,343,24.75,23,0,8.48358,74.65443,125
2021-06-18 14:33:41 CET,344,24.75,23,0,8.48358,64.77996,141
2021-06-18 14:34:00 CET,345,24.75,23,0,8.48358,65.08449,142
2021-06-18 14:34:20 CET,346,24.75,24,0,8.48358,79.44981,137
2021-06-18 14:34:39 CET,347,24.75,23,0,8.44726,62.98596,140
2021-06-18 14:34:59 CET,348,24.75,23,0,8.43818,77.93837,138
2021-06-18 14:35:19 CET,349,24.75,23,0,8.30654,67.89865,137
2021-06-18 14:35:38 CET,350,24.75,23,0,8.48358,62.98596,135
2021-06-18 14:35:57 CET,351,24.75,23,0,8.4518,79.06893,131
2021-06-18 14:36:17 CET,352,24.75,23,0,8.48358,57.13083,140
2021-06-18 14:37:13 CET,353,24.75,21,0,8.48358,77.56561,139
2021-06-18 14:37:33 CET,354,24.75,24,0,8.48358,78.69001,137
2021-06-18 14:37:52 CET,355,24.75,21,0,8.4972,73.59457,142
2021-06-18 14:38:12 CET,356,24.75,24,0,8.48358,72.89737,133
2021-06-18 14:38:31 CET,357,24.75,23,0,8.4518,73.94593,128
2021-06-18 14:38:51 CET,358,24.6875,23,0,8.45634,77.56561,131
2021-06-18 14:39:11 CET,359,24.625,24,0,8.48358,78.31316,134
2021-06-18 14:39:30 CET,360,24.75,21,0,8.48812,83.3749,137
2021-06-18 14:39:50 CET,361,24.75,23,0,8.48358,86.25246,128
2021-06-18 14:40:09 CET,362,24.75,23,0,8.4518,81.38573,139
2021-06-18 14:40:29 CET,363,24.6875,21,0,8.50628,87.94698,137
2021-06-18 14:40:48 CET,364,24.6875,22,0,8.43365,89.67915,130
2021-06-18 14:41:08 CET,365,24.75,21,0,8.4518,85.00572,135
