created_at,entry_id,Temp,Turbidity,Dissolved O2,pH,Ammonia,Nitrate
2021-06-18 13:32:30 CET,78,26.1875,80,9.023,8.51082,2.33184,781
2021-06-18 13:32:49 CET,79,26.1875,80,9.176,8.50628,2.33184,775
2021-06-18 13:33:09 CET,80,26.125,80,9.115,8.50628,2.33184,772
2021-06-18 13:33:28 CET,81,26.1875,80,9.023,8.5199,2.38456,784
2021-06-18 13:33:48 CET,82,26.1875,80,9.13,8.5199,2.39346,785
2021-06-18 13:34:07 CET,83,26.25,80,8.688,8.50628,2.38456,771
2021-06-18 13:34:27 CET,84,26.1875,80,10.881,8.5199,2.22993,784
2021-06-18 13:34:47 CET,85,26.1875,81,8.353,8.51082,2.50297,770
2021-06-18 13:35:06 CET,86,26.1875,81,8.673,8.51082,2.48437,768
2021-06-18 13:35:26 CET,87,26.1875,80,8.178,8.53805,2.60783,781
2021-06-18 13:35:45 CET,88,26.1875,80,8.216,8.48812,2.62737,779
2021-06-18 13:36:05 CET,89,26.1875,80,7.668,8.51082,2.62737,774
2021-06-18 13:36:24 CET,90,26.1875,80,4.477,8.51082,2.62737,760
2021-06-18 13:37:20 CET,91,26.1875,81,8.247,8.50628,2.69694,773
2021-06-18 13:37:40 CET,92,26.1875,81,9.046,8.50628,2.75806,759
2021-06-18 13:37:59 CET,93,26.1875,81,7.721,8.51082,2.75806,773
2021-06-18 13:38:19 CET,94,26.125,81,9.153,8.50628,2.77875,767
2021-06-18 13:38:38 CET,95,26.1875,81,8.924,8.5199,2.84177,759
2021-06-18 13:38:58 CET,96,26.1875,81,9.313,8.51082,2.8631,761
2021-06-18 13:39:54 CET,97,26.25,81,9.328,8.50628,2.8631,773
2021-06-18 13:40:14 CET,98,26.1875,81,8.505,8.51082,2.8206,763
2021-06-18 13:40:33 CET,99,26.1875,81,8.802,8.50628,2.88459,763
2021-06-18 13:41:29 CET,100,26.1875,81,8.863,8.5199,2.62737,778
2021-06-18 13:42:26 CET,101,26.25,81,8.353,8.51082,2.69694,773
2021-06-18 13:42:45 CET,102,26.1875,81,12.717,8.53805,2.8631,771
2021-06-18 13:43:42 CET,103,26.1875,81,5.155,8.54259,2.96113,761
2021-06-18 13:44:02 CET,104,26.1875,81,17.628,8.50628,3.02838,752
2021-06-18 13:44:21 CET,105,26.125,81,5.208,8.5199,3.03973,759
2021-06-18 13:44:41 CET,106,26.1875,81,8.734,8.50628,3.15576,750
2021-06-18 13:45:01 CET,107,26.1875,81,8.643,8.50628,3.1795,752
2021-06-18 13:45:21 CET,108,26.125,81,7.721,8.5199,3.27632,755
2021-06-18 13:45:40 CET,109,26.25,81,8.307,8.50628,2.8954,772
2021-06-18 13:46:37 CET,110,26.125,81,8.307,8.51082,3.16761,767
2021-06-18 13:46:56 CET,111,26.1875,81,8.643,8.50174,3.16761,768
2021-06-18 13:47:17 CET,112,26.1875,81,8.825,8.50628,3.12048,783
2021-06-18 13:48:13 CET,113,26.25,81,13.828,8.50628,3.09719,774
2021-06-18 13:48:33 CET,114,26.1875,81,8.132,8.50174,3.15576,763
2021-06-18 13:48:53 CET,115,26.1875,81,8.361,8.50628,3.09719,784
2021-06-18 13:49:12 CET,116,26.1875,81,8.445,8.50628,3.12048,764
2021-06-18 13:49:32 CET,117,26.25,81,8.635,8.50628,3.13219,771
2021-06-18 13:49:52 CET,118,26.1875,81,7.912,8.51082,3.25184,762
2021-06-18 13:50:48 CET,119,26.1875,81,8.467,8.5199,3.26406,789
2021-06-18 13:51:08 CET,120,26.1875,81,8.307,8.50628,3.20343,785
2021-06-18 13:51:27 CET,121,26.1875,81,6.541,8.50174,3.27632,766
2021-06-18 13:51:47 CET,122,26.1875,81,7.881,8.50174,3.28864,755
2021-06-18 13:52:43 CET,123,26.25,81,8.087,8.54259,3.77933,753
2021-06-18 13:53:02 CET,124,26.1875,81,7.5,8.50174,3.63971,730
2021-06-18 13:53:22 CET,125,26.1875,81,8.361,8.50628,3.79359,720
2021-06-18 13:53:42 CET,126,26.1875,81,8.879,8.5199,3.895,726
2021-06-18 13:54:02 CET,127,26.25,81,8.338,8.50174,4.07539,708
2021-06-18 13:54:21 CET,128,26.25,81,6.944,8.4972,4.24835,719
2021-06-18 13:54:41 CET,129,26.1875,81,12.64,8.50628,4.49651,702
2021-06-18 13:55:01 CET,130,26.125,81,8.094,8.50174,4.61742,713
2021-06-18 13:55:20 CET,131,26.1875,81,8.901,8.50628,4.79604,700
2021-06-18 13:55:40 CET,132,26.1875,81,2.177,8.50628,4.72374,707
2021-06-18 13:55:59 CET,133,26.1875,81,7.371,8.50628,5.03903,699
2021-06-18 13:56:19 CET,134,26.1875,81,4.964,8.50174,5.05824,698
2021-06-18 13:56:38 CET,135,26.1875,81,6.944,8.4972,5.00082,699
2021-06-18 13:56:58 CET,136,26.125,81,9.054,8.50174,5.05824,699
2021-06-18 13:57:17 CET,137,26.1875,81,8.467,8.51082,5.03903,715
2021-06-18 13:57:37 CET,138,26.1875,81,8.673,8.50174,5.11634,699
2021-06-18 13:57:56 CET,139,26.1875,81,7.881,8.4972,5.15546,698
2021-06-18 13:58:16 CET,140,26.1875,81,7.927,8.50628,5.15546,700
2021-06-18 13:58:35 CET,141,26.125,81,7.287,8.50628,5.31509,704
2021-06-18 13:58:55 CET,142,26.1875,81,8.231,8.50628,5.39682,704
2021-06-18 13:59:14 CET,143,26.125,81,8.277,8.50174,5.37627,705
2021-06-18 13:59:34 CET,144,26.1875,81,8.247,8.50628,5.47987,707
2021-06-18 13:59:53 CET,145,26.1875,81,7.584,8.50174,5.07753,709
2021-06-18 14:00:13 CET,146,26.125,81,7.972,8.50628,5.67165,710
2021-06-18 14:00:32 CET,147,26.1875,81,7.287,8.5199,5.43819,719
2021-06-18 14:00:52 CET,148,26.1875,81,6.396,8.51082,5.87045,702
2021-06-18 14:01:48 CET,149,26.1875,81,7.927,8.50628,5.65,701
2021-06-18 14:02:44 CET,150,26.125,81,8.315,8.50628,5.89298,705
2021-06-18 14:03:04 CET,151,26.125,81,8.985,8.50628,5.89298,695
2021-06-18 14:04:00 CET,152,26.125,81,8.505,8.53805,5.75912,700
2021-06-18 14:04:20 CET,153,26.125,81,8.003,8.50628,6.00701,703
2021-06-18 14:04:40 CET,154,26.125,81,7.637,8.5199,5.98403,704
2021-06-18 14:04:59 CET,155,26.125,81,8.802,8.5199,5.96113,702
2021-06-18 14:05:56 CET,156,26.125,81,9.305,8.48358,6.00701,710
2021-06-18 14:06:15 CET,157,26.0625,81,8.247,8.5199,5.67165,706
2021-06-18 14:06:35 CET,158,26.0625,81,9.244,8.51082,5.73712,702
2021-06-18 14:06:54 CET,159,26.125,81,6.663,8.51536,5.80338,697
2021-06-18 14:07:14 CET,160,26.1875,81,7.043,8.52444,5.98403,697
2021-06-18 14:07:33 CET,161,26.0625,81,8.003,8.5199,5.9156,702
2021-06-18 14:07:53 CET,162,26.125,81,7.615,8.50628,5.98403,698
2021-06-18 14:08:13 CET,163,26.125,81,7.561,8.4972,6.12336,707
2021-06-18 14:08:32 CET,164,26.125,81,8.178,8.51536,5.71521,699
2021-06-18 14:08:52 CET,165,26.125,81,8.178,8.51082,5.89298,700
2021-06-18 14:09:11 CET,166,26.0625,81,7.942,8.51082,5.848,697
2021-06-18 14:09:31 CET,167,26.0625,81,7.873,8.51082,5.96113,688
2021-06-18 14:09:50 CET,168,26.0625,81,8.612,8.51536,6.07654,697
2021-06-18 14:10:10 CET,169,26.0625,81,8.376,8.5199,6.0301,702
2021-06-18 14:10:29 CET,170,26.0625,81,8.056,8.51536,6.00701,701
2021-06-18 14:10:49 CET,171,26.125,81,0,8.50628,5.96113,707
2021-06-18 14:11:09 CET,172,26.125,81,8.772,8.5199,6.12336,703
2021-06-18 14:11:28 CET,173,26.125,81,8.11,8.51082,5.78121,703
2021-06-18 14:11:48 CET,174,26.0625,81,8.049,8.51082,5.71521,701
2021-06-18 14:12:07 CET,175,26.125,81,9.282,8.5199,5.80338,715
2021-06-18 14:12:27 CET,176,26.125,81,7.675,8.5199,5.78121,711
2021-06-18 14:12:46 CET,177,26.125,81,10.455,8.50628,5.82565,704
2021-06-18 14:13:06 CET,178,26.125,81,8.566,8.52444,5.37627,707
2021-06-18 14:13:25 CET,179,26.125,81,8.841,8.5199,5.9156,705
2021-06-18 14:13:45 CET,180,26.125,81,7.409,8.5199,5.96113,693
2021-06-18 14:14:04 CET,181,26.0625,81,7.081,8.52444,6.0999,691
2021-06-18 14:14:24 CET,182,26.0625,81,8.315,8.5199,6.05327,707
2021-06-18 14:14:44 CET,183,26.0625,81,8.719,8.52897,6.0999,699
2021-06-18 14:15:04 CET,184,26.0625,81,9.069,8.50628,6.00701,707
2021-06-18 14:15:24 CET,185,26.0625,81,9.358,8.5199,5.87045,698
2021-06-18 14:15:44 CET,186,26.0625,81,10.493,8.5199,6.12336,709
2021-06-18 14:16:03 CET,187,26.0625,81,9.709,8.51082,6.1943,695
2021-06-18 14:16:23 CET,188,26.0625,81,4.409,8.51082,6.17056,704
2021-06-18 14:17:19 CET,189,26.0625,81,8.186,8.5199,6.12336,717
2021-06-18 14:17:39 CET,190,26.0625,81,21.124,8.51536,6.07654,713
2021-06-18 14:17:59 CET,191,26.0625,81,7.706,8.52444,6.07654,704
2021-06-18 14:18:18 CET,192,26,81,7.196,8.53351,5.96113,709
2021-06-18 14:18:38 CET,193,26.0625,81,9.732,8.5199,6.0999,702
2021-06-18 14:18:58 CET,194,26.0625,81,7.98,8.5199,6.12336,704
2021-06-18 14:19:18 CET,195,26.0625,81,7.805,8.50628,6.00701,699
2021-06-18 14:19:38 CET,196,26.0625,81,8.422,8.55167,6.17056,698
2021-06-18 14:19:58 CET,197,26.0625,81,18.146,8.51082,6.12336,695
2021-06-18 14:20:18 CET,198,26.0625,81,12.892,8.5199,6.2661,692
2021-06-18 14:20:37 CET,199,26.0625,81,6.328,8.53805,6.46187,696
2021-06-18 14:20:57 CET,200,26.0625,81,7.873,8.52444,6.43705,699
2021-06-18 14:21:16 CET,201,26,81,8.528,8.51082,6.41233,714
2021-06-18 14:21:36 CET,202,26.0625,81,8.574,8.5199,6.38771,701
2021-06-18 14:21:55 CET,203,26.0625,81,8.818,8.5199,6.17056,701
2021-06-18 14:22:15 CET,204,26.0625,81,7.462,8.51082,6.2661,706
2021-06-18 14:22:34 CET,205,26,81,8.597,8.51536,6.48678,693
2021-06-18 14:22:54 CET,206,26.0625,81,8.247,8.5199,6.36319,705
2021-06-18 14:23:14 CET,207,26.0625,81,5.711,8.52444,5.9156,705
2021-06-18 14:23:33 CET,208,26,81,8.247,8.51082,6.48678,691
2021-06-18 14:23:53 CET,209,26.0625,81,9.96,8.52897,6.58747,701
2021-06-18 14:24:13 CET,210,26.0625,81,2.992,8.52444,6.2661,705
2021-06-18 14:24:33 CET,211,26.0625,81,8.635,8.54259,6.36319,706
2021-06-18 14:24:52 CET,212,26.0625,81,13.684,8.51536,6.36319,719
2021-06-18 14:25:12 CET,213,26.0625,81,8.262,8.5199,6.24207,715
2021-06-18 14:25:32 CET,214,26,81,8.33,8.5199,6.33877,715
2021-06-18 14:25:52 CET,215,26.0625,81,8.087,8.50628,6.38771,704
2021-06-18 14:26:11 CET,216,26.0625,81,8.178,8.52444,6.12336,720
2021-06-18 14:26:31 CET,217,26.0625,81,6.343,8.5199,6.46187,716
2021-06-18 14:26:51 CET,218,26.0625,81,8.307,8.5199,6.24207,718
2021-06-18 14:27:10 CET,219,26.0625,81,8.528,8.51082,6.12336,717
2021-06-18 14:27:30 CET,220,26.0625,81,8.688,8.5199,5.87045,731
2021-06-18 14:27:50 CET,221,26.0625,81,8.49,8.52444,5.89298,730
2021-06-18 14:28:10 CET,222,26.0625,81,8.97,8.52444,5.87045,740
2021-06-18 14:28:29 CET,223,26.0625,81,10.028,8.52444,5.80338,730
2021-06-18 14:28:49 CET,224,26,81,12.526,8.5199,5.60696,730
2021-06-18 14:29:09 CET,225,26.0625,81,8.414,8.5199,6.0301,740
2021-06-18 14:30:05 CET,226,26.0625,81,8.924,8.55167,5.43819,742
2021-06-18 14:30:25 CET,227,26,81,12.64,8.42911,5.39682,731
2021-06-18 14:30:44 CET,228,26,81,8.574,8.5199,5.31509,739
2021-06-18 14:31:04 CET,229,26,81,8.193,8.55167,5.37627,738
2021-06-18 14:31:24 CET,230,26.0625,81,8.018,8.52897,5.45899,717
2021-06-18 14:31:44 CET,231,26.0625,81,3.746,8.50628,5.41747,715
2021-06-18 14:32:04 CET,232,26,81,13.09,8.54713,5.71521,722
2021-06-18 14:32:23 CET,233,26,81,9.061,8.52897,5.41747,707
2021-06-18 14:33:20 CET,234,26.0625,81,8.475,8.5199,5.56426,734
2021-06-18 14:33:39 CET,235,26.0625,81,9.396,8.52897,5.71521,726
2021-06-18 14:33:59 CET,236,26,81,9.016,8.52444,5.43819,712
2021-06-18 14:34:18 CET,237,26,81,8.627,8.5199,5.5219,714
2021-06-18 14:34:38 CET,238,26.0625,81,8.924,8.51082,5.45899,717
2021-06-18 14:34:58 CET,239,26,81,8.635,8.5199,5.45899,720
2021-06-18 14:35:54 CET,240,26,81,8.528,8.55167,5.60696,731
2021-06-18 14:36:13 CET,241,26.0625,81,2.337,8.5199,5.43819,737
2021-06-18 14:36:33 CET,242,26,81,8.17,8.5199,5.39682,739
2021-06-18 14:36:52 CET,243,26,81,8.132,8.52444,5.41747,733
2021-06-18 14:37:12 CET,244,26,81,8.673,8.52444,5.47987,717
2021-06-18 14:37:31 CET,245,26.0625,81,8.505,8.52897,5.39682,721
2021-06-18 14:37:51 CET,246,26.0625,81,9.267,8.5199,5.47987,722
2021-06-18 14:38:10 CET,247,26.0625,81,7.752,8.5199,5.00082,720
2021-06-18 14:38:30 CET,248,26,81,2.977,8.51082,5.43819,732
2021-06-18 14:38:50 CET,249,26,81,11.239,8.5199,5.31509,729
2021-06-18 14:39:10 CET,250,26.0625,81,9.13,8.52444,5.54304,720
2021-06-18 14:39:30 CET,251,26,81,8.483,8.5199,5.78121,706
2021-06-18 14:39:49 CET,252,26,81,9.016,8.52444,5.82565,704
2021-06-18 14:40:46 CET,253,26.0625,81,8.635,8.5199,6.12336,711
2021-06-18 14:41:06 CET,254,26.0625,81,8.475,8.5199,6.07654,700
2021-06-18 14:41:25 CET,255,26,81,8.726,8.51082,6.0999,702
2021-06-18 14:41:45 CET,256,26,81,8.079,8.51082,6.05327,714
2021-06-18 14:42:05 CET,257,26,81,8.475,8.55167,6.14691,717
2021-06-18 14:42:24 CET,258,26,81,9.054,8.52897,6.05327,715
2021-06-18 14:42:44 CET,259,26.0625,81,8.802,8.5199,6.1943,714
2021-06-18 14:43:03 CET,260,26,81,6.48,8.5199,6.00701,705
2021-06-18 14:43:23 CET,261,26,81,9.069,8.51082,6.17056,695
2021-06-18 14:43:42 CET,262,26,81,8.353,8.52444,6.33877,703
2021-06-18 14:44:02 CET,263,26,81,5.924,8.5199,6.43705,689
2021-06-18 14:44:21 CET,264,26.0625,81,8.825,8.5199,6.46187,691
2021-06-18 14:44:41 CET,265,26,81,7.934,8.5199,6.48678,704
2021-06-18 14:45:01 CET,266,26,81,9.077,8.51082,6.56215,705
2021-06-18 14:45:21 CET,267,26.0625,81,6.701,8.52897,6.43705,702
2021-06-18 14:45:40 CET,268,26,81,7.325,8.52897,6.29023,704
2021-06-18 14:46:00 CET,269,26,81,8.894,8.5199,6.41233,721
2021-06-18 14:46:19 CET,270,26,81,10.257,8.52444,6.12336,709
2021-06-18 14:46:39 CET,271,26,81,8.056,8.52444,6.2661,711
2021-06-18 14:46:58 CET,272,26,81,10.622,8.5199,6.24207,707
2021-06-18 14:47:18 CET,273,26,81,8.208,8.52444,6.29023,713
2021-06-18 14:47:38 CET,274,26,81,8.208,8.51536,6.1943,706
2021-06-18 14:47:57 CET,275,26,81,10.912,8.5199,6.1943,711
2021-06-18 14:48:17 CET,276,26,81,8.17,8.53351,6.0999,717
2021-06-18 14:48:36 CET,277,26,81,8.307,8.52444,6.12336,711
2021-06-18 14:48:56 CET,278,26,81,7.622,8.52444,5.47987,723
2021-06-18 14:49:16 CET,279,25.9375,81,8.25,8.5199,6.0999,716
2021-06-18 14:49:36 CET,280,26,81,8.429,8.52897,6.05327,726
2021-06-18 14:49:55 CET,281,26,81,9.153,8.5199,6.21814,717
2021-06-18 14:50:14 CET,282,26,81,9.45,8.5199,6.07654,719
2021-06-18 14:50:34 CET,283,25.9375,81,8.93,8.52897,5.41747,707
2021-06-18 14:50:54 CET,284,26,81,8.978,8.5199,6.17056,707
2021-06-18 14:51:13 CET,285,25.9375,81,10.684,8.52444,6.24207,703
2021-06-18 14:51:32 CET,286,26,81,9.724,8.52444,6.56215,705
2021-06-18 14:51:52 CET,287,25.9375,81,9.835,8.5199,6.12336,705
2021-06-18 14:52:12 CET,288,25.9375,81,4.717,8.52444,6.12336,720
2021-06-18 14:52:31 CET,289,25.9375,81,9.539,8.5199,6.17056,720
2021-06-18 14:53:28 CET,290,26,81,9.023,8.54713,6.12336,716
2021-06-18 14:53:47 CET,291,25.9375,81,13.632,8.52444,6.21814,709
2021-06-18 14:54:07 CET,292,25.9375,81,9.691,8.52444,6.14691,717
2021-06-18 14:54:26 CET,293,25.9375,81,8.506,8.55167,6.12336,725
2021-06-18 14:54:46 CET,294,25.9375,81,8.129,8.52444,6.21814,707
2021-06-18 14:55:42 CET,295,25.9375,81,8.914,8.52897,6.33877,720
2021-06-18 14:57:15 CET,296,25.9375,81,8.29,8.53351,6.24207,726
2021-06-18 14:57:35 CET,297,25.9375,81,8.161,8.5199,6.48678,720
2021-06-18 14:57:54 CET,298,25.9375,81,1.553,8.54713,6.36319,720
2021-06-18 14:58:14 CET,299,25.9375,81,7.993,8.52444,6.38771,703
2021-06-18 14:58:33 CET,300,25.9375,81,7.993,8.53351,6.41233,704
2021-06-18 14:58:53 CET,301,26,81,1.957,8.5199,6.46187,722
2021-06-18 14:59:12 CET,302,25.9375,81,8.033,8.52897,6.36319,717
2021-06-18 14:59:32 CET,303,26,81,8.353,8.51536,6.5118,710
2021-06-18 15:00:28 CET,304,25.9375,81,6.047,8.51082,6.46187,720
2021-06-18 15:00:47 CET,305,26,81,8.505,8.51082,6.43705,720
2021-06-18 15:01:43 CET,306,25.9375,81,8.706,8.52444,5.82565,724
2021-06-18 15:02:40 CET,307,25.9375,81,9.131,8.52897,6.58747,720
2021-06-18 15:03:00 CET,308,25.9375,81,23.468,8.52444,6.46187,708
2021-06-18 15:03:19 CET,309,25.9375,81,8.882,8.52444,6.53692,711
2021-06-18 15:03:39 CET,310,25.9375,81,18.774,8.52897,6.5118,698
2021-06-18 15:03:58 CET,311,25.9375,81,9.723,8.5199,6.58747,707
2021-06-18 15:04:17 CET,312,25.9375,81,8.914,8.5199,6.9799,695
2021-06-18 15:04:37 CET,313,25.9375,81,8.554,8.5199,6.74158,697
2021-06-18 15:04:57 CET,314,25.9375,80,5.935,8.52897,6.79379,704
2021-06-18 15:05:16 CET,315,25.9375,81,7.865,8.5199,7.11611,708
2021-06-18 15:05:36 CET,316,25.875,81,9.227,8.54713,6.82006,695
2021-06-18 15:05:55 CET,317,25.9375,81,8.602,8.52444,6.79379,699
2021-06-18 15:06:15 CET,318,25.875,80,8.674,8.52444,6.92619,714
2021-06-18 15:07:11 CET,319,25.875,81,8.426,8.52444,6.43705,715
2021-06-18 15:07:31 CET,320,25.875,80,6.64,8.5199,6.53692,711
2021-06-18 15:07:51 CET,321,25.9375,81,8.61,8.5199,6.95299,699
2021-06-18 15:08:10 CET,322,25.9375,81,8.77,8.52444,6.92619,694
2021-06-18 15:08:30 CET,323,25.875,81,8.914,8.5199,7.06129,694
2021-06-18 15:08:49 CET,324,25.9375,81,8.498,8.52444,7.00692,710
2021-06-18 15:09:23 CET,325,25.9375,81,8.61,8.5199,6.95299,702
2021-06-18 15:09:43 CET,326,25.9375,80,18.342,8.52444,7.14368,702
2021-06-18 15:10:03 CET,327,25.875,81,8.914,8.52444,7.08864,701
2021-06-18 15:10:23 CET,328,25.875,81,8.706,8.52444,6.95299,701
2021-06-18 15:10:42 CET,329,25.9375,81,10.236,8.5199,6.87291,713
2021-06-18 15:11:38 CET,330,25.875,81,8.466,8.52897,6.84643,722
2021-06-18 15:11:58 CET,331,25.9375,81,8.674,8.52897,6.76764,722
2021-06-18 15:12:17 CET,332,25.9375,81,8.426,8.52444,6.58747,707
2021-06-18 15:12:37 CET,333,25.9375,81,8.602,8.5199,6.84643,707
2021-06-18 15:12:56 CET,334,25.875,81,8.29,8.52444,6.89949,707
2021-06-18 15:13:16 CET,335,25.875,81,8.306,8.52444,6.74158,718
2021-06-18 15:13:35 CET,336,25.875,81,9.002,8.48812,6.92619,722
2021-06-18 15:13:55 CET,337,25.875,80,8.906,8.52444,6.71564,721
2021-06-18 15:14:15 CET,338,25.9375,81,8.105,8.52444,6.74158,713
2021-06-18 15:14:34 CET,339,25.9375,81,10.949,8.52897,6.84643,703
2021-06-18 15:14:54 CET,340,25.875,81,12.591,8.55167,6.82006,701
2021-06-18 15:15:13 CET,341,25.875,81,8.674,8.5199,6.92619,713
2021-06-18 15:15:33 CET,342,25.9375,81,11.037,8.53805,6.95299,703
2021-06-18 15:16:30 CET,343,25.9375,81,9.139,8.52897,6.95299,691
2021-06-18 15:16:49 CET,344,25.9375,81,10.252,8.52444,6.14691,711
2021-06-18 15:17:08 CET,345,25.9375,81,8.554,8.52444,7.08864,713
